time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785582890.202,0.236176,0.002015,0.236184,0.067
1785582890.235,0.231156,0.005572,0.231223,0.044
1785582890.268,0.227062,0.011853,0.227371,0.015
1785582890.302,0.224819,0.013381,0.225216,-0.018
1785582890.335,0.231241,0.004415,0.231283,0.000
1785582890.368,0.232795,0.000424,0.232796,0.107
1785582890.400,0.233864,0.001581,0.233869,0.179
1785582890.434,0.233697,0.006556,0.233789,0.154
1785582890.470,0.231673,0.003239,0.231695,0.168
1785582890.502,0.231407,-0.001056,0.231410,0.250
1785582890.536,0.232211,0.000451,0.232211,0.229
1785582890.568,0.233157,0.005027,0.233211,0.219
1785582890.602,0.233722,0.011098,0.233985,0.181
1785582890.634,0.233818,0.007798,0.233948,0.112
1785582890.670,0.233220,0.006942,0.233323,0.039
1785582890.700,0.233335,0.009112,0.233513,-0.001
1785582890.733,0.234102,0.011784,0.234399,0.004
1785582890.772,0.234495,0.008031,0.234633,0.030
1785582890.805,0.235696,0.005593,0.235762,0.082
1785582890.836,0.235166,0.009232,0.235348,0.076
1785582890.868,0.235319,0.010603,0.235558,0.082
1785582890.901,0.234134,0.010564,0.234372,0.031
1785582890.934,0.234953,0.006590,0.235045,0.026
1785582890.967,0.235760,0.009276,0.235943,0.059
1785582891.000,0.236437,0.010541,0.236672,0.073
1785582891.036,0.235347,0.012683,0.235689,0.064
1785582891.066,0.234159,0.010509,0.234395,0.016
1785582891.102,0.235592,0.008986,0.235763,0.027
1785582891.137,0.239457,0.006341,0.239541,0.056
1785582891.170,0.245262,0.002718,0.245277,0.139
1785582891.202,0.248945,0.006170,0.249021,0.142
1785582891.234,0.241117,0.015953,0.241644,0.089
1785582891.270,0.238947,0.019391,0.239733,-0.037
1785582891.300,0.239575,0.015430,0.240072,-0.056
1785582891.333,0.241675,0.013270,0.242039,-0.016
1785582891.368,0.241569,0.021196,0.242497,0.066
1785582891.402,0.243123,0.023233,0.244230,0.041
1785582891.436,0.243683,0.019056,0.244427,0.021
1785582891.468,0.242523,0.016206,0.243064,-0.028
1785582891.504,0.239810,0.021177,0.240743,0.004
1785582891.534,0.237780,0.022448,0.238837,0.000
1785582891.568,0.237859,0.019797,0.238681,0.022
1785582891.601,0.236848,0.017066,0.237462,0.039
1785582891.941,0.236376,0.019842,0.237207,0.032
1785582891.953,0.235781,0.021784,0.236785,0.049
1785582891.966,0.236708,0.018056,0.237396,0.119
1785582891.989,0.236897,0.016433,0.237466,0.163
1785582892.018,0.237807,0.020290,0.238671,0.209
1785582892.019,0.237550,0.024002,0.238760,0.209
1785582892.032,0.236926,0.019658,0.237740,0.211
1785582892.034,0.232176,0.014596,0.232634,0.211
1785582892.059,0.225910,0.018097,0.226633,0.279
1785582892.061,0.224328,0.023101,0.225514,0.279
1785582892.062,0.224987,0.022488,0.226109,0.279
1785582892.062,0.226557,0.023673,0.227791,0.279
1785582892.064,0.229717,0.022614,0.230827,0.279
1785582892.072,0.229949,0.016154,0.230516,0.803
1785582892.102,0.232560,0.015434,0.233072,0.858
1785582892.135,0.237318,0.018366,0.238027,0.743
1785582892.167,0.235781,0.022708,0.236872,0.558
1785582892.202,0.232877,0.023131,0.234023,0.329
1785582892.235,0.233895,0.019012,0.234666,0.222
1785582892.266,0.230485,0.017771,0.231169,0.250
1785582892.299,0.234984,0.017073,0.235603,0.353
1785582892.336,0.236714,0.017543,0.237364,0.281
1785582892.368,0.235773,0.017257,0.236404,0.123
1785582892.401,0.241010,0.016232,0.241556,0.067
1785582892.436,0.238742,0.015118,0.239220,0.093
1785582892.468,0.241159,0.014790,0.241612,0.159
1785582892.500,0.240439,0.014639,0.240884,0.093
1785582892.533,0.236542,0.011473,0.236820,0.063
1785582892.566,0.236070,0.013916,0.236479,0.164
1785582892.604,0.236552,0.015797,0.237079,0.176
1785582892.638,0.235233,0.015608,0.235751,0.093
1785582892.669,0.234699,0.013838,0.235106,-0.004
1785582892.701,0.236538,0.012947,0.236892,0.075
1785582892.736,0.235830,0.018109,0.236525,0.110
1785582892.767,0.239230,0.018367,0.239934,0.064
1785582892.800,0.240111,0.016064,0.240648,-0.002
1785582892.833,0.247575,0.011832,0.247857,0.039
1785582892.866,0.252131,0.007616,0.252246,0.182
1785582892.902,0.255718,0.006241,0.255795,0.245
1785582892.935,0.253977,0.010708,0.254202,0.246
1785582892.971,0.248968,0.017799,0.249603,0.264
1785582893.001,0.247234,0.014989,0.247688,0.118
1785582893.034,0.244634,0.009477,0.244817,0.077
1785582893.067,0.244039,0.005716,0.244106,0.121
1785582893.102,0.245980,0.003798,0.246009,0.291
1785582893.133,0.244250,0.006657,0.244341,0.350
1785582893.166,0.247809,0.008675,0.247960,0.433
1785582893.202,0.248644,0.013433,0.249006,0.273
1785582893.237,0.247658,0.016258,0.248191,0.161
1785582893.268,0.246085,0.014639,0.246520,0.130
1785582893.302,0.245875,0.012173,0.246176,0.158
1785582893.334,0.246308,0.013441,0.246675,0.149
1785582893.367,0.246280,0.016468,0.246830,0.133
1785582893.404,0.247029,0.015712,0.247528,0.106
1785582893.433,0.247173,0.011853,0.247457,0.102
1785582893.468,0.247179,0.010550,0.247404,0.133
1785582893.505,0.246767,0.011935,0.247055,0.160
1785582893.535,0.246915,0.013056,0.247260,0.160
1785582893.568,0.248354,0.012153,0.248651,0.166
1785582893.601,0.248235,0.011873,0.248519,0.132
1785582893.633,0.248868,0.010628,0.249095,0.119
1785582893.667,0.246480,0.009198,0.246652,0.140
1785582893.700,0.246561,0.007770,0.246683,0.097
1785582893.733,0.253373,0.008973,0.253532,0.069
1785582893.766,0.256419,0.011357,0.256671,0.056
1785582893.802,0.255244,0.010613,0.255465,0.051
1785582893.837,0.252417,0.002411,0.252428,0.067
1785582893.868,0.248862,0.004966,0.248911,0.212
1785582893.903,0.242583,0.010346,0.242804,0.264
1785582893.934,0.239845,0.011063,0.240100,0.202
1785582893.968,0.240162,0.014392,0.240593,0.046
1785582894.001,0.237503,0.016259,0.238059,-0.102
1785582894.033,0.242584,0.010311,0.242803,-0.000
1785582894.067,0.245628,0.008656,0.245781,0.129
1785582894.098,0.245716,0.011274,0.245975,0.064
1785582894.138,0.250601,0.008982,0.250762,-0.007
1785582894.168,0.249017,0.006181,0.249093,-0.027
1785582894.201,0.252615,0.004940,0.252664,0.101
1785582894.235,0.253247,0.006105,0.253320,0.109
1785582894.267,0.252909,0.007361,0.253016,0.038
1785582894.301,0.255873,0.007029,0.255970,-0.024
1785582894.335,0.254856,0.003149,0.254876,0.009
1785582894.367,0.254924,0.001484,0.254928,0.124
1785582894.404,0.251540,-0.000456,0.251541,0.406
1785582894.437,0.251680,0.003862,0.251710,0.678
1785582894.468,0.252462,0.005550,0.252523,0.772
1785582894.501,0.251381,0.002211,0.251391,0.730
1785582894.534,0.254463,0.002478,0.254475,0.723
1785582894.566,0.257136,0.003793,0.257164,0.857
1785582894.600,0.257033,0.000610,0.257034,0.948
1785582894.633,0.253476,0.000410,0.253477,0.839
1785582894.666,0.248863,0.004857,0.248910,0.827
1785582894.699,0.246492,0.017317,0.247100,0.431
1785582894.735,0.240827,0.013207,0.241189,-0.102
1785582894.768,0.239282,0.003786,0.239312,-0.607
1785582894.801,0.236263,0.000215,0.236263,-0.202
1785582894.834,0.237540,0.004423,0.237581,0.059
1785582894.867,0.244596,0.002117,0.244605,0.054
1785582894.900,0.261947,-0.007315,0.262049,0.134
1785582894.933,0.267818,-0.012261,0.268099,0.279
1785582894.969,0.251618,-0.002880,0.251635,1.124
1785582895.005,0.246728,-0.002057,0.246737,1.364
1785582895.039,0.255763,0.000926,0.255765,1.178
1785582895.068,0.253304,-0.002088,0.253313,0.827
1785582895.107,0.249303,-0.002836,0.249319,0.778
1785582895.135,0.256372,0.002246,0.256382,0.805
1785582895.169,0.259052,0.000231,0.259053,1.001
1785582895.202,0.255789,-0.003082,0.255807,1.098
1785582895.235,0.257268,0.001793,0.257275,0.948
1785582895.268,0.258708,0.003805,0.258736,0.940
1785582895.300,0.258214,0.002778,0.258229,0.980
1785582895.335,0.255574,-0.001465,0.255578,0.883
1785582895.368,0.256777,0.001735,0.256783,0.998
1785582895.402,0.252182,0.004423,0.252221,0.953
1785582895.435,0.244445,-0.003701,0.244473,0.894
1785582895.468,0.247222,-0.003836,0.247252,0.999
1785582895.500,0.248502,-0.000206,0.248502,0.922
1785582895.533,0.249202,-0.003397,0.249226,0.587
1785582895.566,0.253311,-0.006482,0.253394,0.207
1785582895.604,0.261188,-0.008703,0.261332,0.221
1785582895.636,0.261143,-0.010787,0.261365,0.284
1785582895.671,0.259544,-0.010482,0.259756,0.461
1785582895.701,0.261919,-0.006797,0.262007,0.759
1785582895.734,0.260907,-0.006852,0.260997,0.864
1785582895.767,0.257790,-0.007319,0.257894,1.197
1785582895.800,0.259009,-0.003644,0.259035,1.357
1785582895.833,0.258976,-0.001538,0.258981,1.212
1785582895.869,0.255101,-0.004300,0.255138,1.176
1785582895.899,0.251975,-0.003291,0.251997,1.239
1785582895.936,0.252854,-0.001749,0.252860,1.103
1785582895.968,0.253264,-0.005216,0.253318,1.160
1785582896.005,0.255266,-0.006503,0.255349,1.182
1785582896.036,0.254126,-0.003538,0.254151,1.045
1785582896.067,0.249569,0.004053,0.249602,0.844
1785582896.100,0.249888,0.003566,0.249914,0.394
1785582896.135,0.253007,-0.004549,0.253048,0.264
1785582896.166,0.251864,-0.007355,0.251971,0.335
1785582896.202,0.250726,-0.004790,0.250771,0.553
1785582896.235,0.249831,0.000615,0.249832,0.537
1785582896.268,0.250778,-0.003415,0.250801,0.563
1785582896.302,0.251283,-0.008848,0.251439,0.815
1785582896.334,0.254816,-0.010158,0.255018,0.940
1785582896.367,0.255024,-0.008084,0.255152,1.306
1785582896.401,0.253700,-0.007351,0.253807,1.370
1785582896.433,0.255706,-0.013767,0.256077,1.240
1785582896.466,0.260502,-0.018542,0.261161,1.252
1785582896.504,0.264149,-0.017923,0.264757,1.245
1785582896.535,0.262109,-0.012593,0.262411,1.171
1785582896.568,0.260644,-0.012033,0.260922,1.269
1785582896.601,0.262321,-0.011841,0.262588,1.454
1785582896.634,0.262569,-0.007256,0.262670,1.366
1785582896.667,0.260687,-0.008248,0.260817,1.401
1785582896.700,0.257672,-0.010962,0.257905,1.517
1785582896.733,0.257077,-0.007113,0.257175,1.408
1785582896.766,0.255249,-0.004950,0.255297,1.393
1785582896.802,0.254545,-0.008108,0.254674,1.392
1785582896.835,0.254739,-0.010850,0.254970,1.308
1785582896.871,0.256199,-0.009705,0.256382,1.344
1785582896.901,0.253734,-0.009907,0.253928,1.382
1785582896.934,0.253473,-0.005309,0.253529,1.261
1785582896.970,0.256348,-0.007641,0.256462,1.358
1785582897.000,0.259611,-0.009875,0.259799,1.526
1785582897.036,0.259688,-0.011425,0.259939,1.346
1785582897.066,0.261376,-0.008233,0.261506,1.437
1785582897.099,0.259315,-0.004155,0.259348,1.357
1785582897.135,0.257345,-0.006532,0.257428,1.229
1785582897.168,0.259363,-0.009858,0.259551,1.359
1785582897.203,0.260066,-0.009576,0.260242,1.418
1785582897.236,0.256507,-0.004879,0.256553,1.280
1785582897.267,0.252933,-0.007382,0.253041,1.328
1785582897.300,0.252864,-0.007880,0.252987,1.380
1785582897.332,0.248989,-0.007749,0.249110,1.264
1785582897.366,0.250386,-0.005982,0.250457,1.374
1785582897.401,0.254466,-0.000398,0.254467,1.146
1785582897.435,0.260101,-0.004949,0.260148,0.752
1785582897.468,0.257648,-0.010783,0.257873,0.348
1785582897.501,0.256608,-0.020669,0.257439,0.299
1785582897.534,0.259944,-0.023844,0.261036,0.491
1785582897.567,0.261809,-0.016206,0.262311,1.065
1785582897.601,0.259912,-0.008936,0.260065,1.196
1785582897.633,0.255102,-0.010492,0.255317,0.981
1785582897.666,0.256047,-0.014571,0.256461,0.695
1785582897.699,0.254933,-0.011451,0.255190,0.661
1785582897.736,0.252980,-0.005011,0.253029,0.615
1785582897.767,0.252221,-0.006628,0.252308,0.753
1785582897.801,0.252716,-0.009296,0.252887,0.738
1785582897.834,0.253340,-0.006451,0.253422,0.609
1785582897.867,0.251000,-0.004464,0.251039,0.564
1785582897.900,0.252864,-0.006885,0.252958,0.569
1785582897.933,0.251730,-0.010395,0.251945,0.555
1785582897.966,0.251420,-0.009854,0.251613,0.643
1785582898.002,0.249833,-0.005812,0.249901,0.622
1785582898.035,0.245794,-0.000696,0.245795,0.537
1785582898.068,0.247905,-0.002434,0.247916,0.481
1785582898.101,0.248018,-0.009257,0.248191,0.552
1785582898.134,0.249130,-0.007511,0.249243,0.557
1785582898.169,0.255363,-0.003436,0.255386,0.628
1785582898.200,0.261385,-0.005851,0.261450,0.598
1785582898.237,0.261052,-0.012820,0.261367,0.511
1785582898.266,0.257638,-0.006123,0.257711,0.313
1785582898.302,0.255831,0.000405,0.255832,-0.160
1785582898.335,0.255215,-0.007018,0.255311,-0.202
1785582898.369,0.254629,-0.012078,0.254916,0.045
1785582898.401,0.254805,-0.010183,0.255008,0.258
1785582898.435,0.256248,-0.008997,0.256406,0.194
1785582898.468,0.261364,-0.012906,0.261682,0.105
1785582898.503,0.263891,-0.017273,0.264456,0.265
1785582898.535,0.266250,-0.011019,0.266478,0.330
1785582898.566,0.268923,-0.005033,0.268970,0.247
1785582898.601,0.261418,-0.007831,0.261535,0.166
1785582898.635,0.259130,-0.009161,0.259292,0.176
1785582898.671,0.260024,-0.007749,0.260140,0.149
1785582898.704,0.255741,-0.005511,0.255800,0.125
1785582898.734,0.259299,-0.002832,0.259314,0.126
1785582898.769,0.256184,-0.005490,0.256243,0.139
1785582898.800,0.257471,-0.004618,0.257513,0.139
1785582898.833,0.258434,-0.003006,0.258452,0.125
1785582898.867,0.257140,-0.005832,0.257206,0.153
1785582898.899,0.260746,-0.004992,0.260793,0.201
1785582898.936,0.257418,-0.000846,0.257419,0.176
1785582898.968,0.257562,0.002149,0.257571,0.131
1785582899.001,0.258382,-0.000515,0.258383,0.095
1785582899.036,0.256811,-0.005326,0.256866,0.112
1785582899.067,0.257263,-0.000960,0.257265,0.136
1785582899.100,0.251248,0.001429,0.251252,0.132
1785582899.135,0.154330,0.000645,0.154331,0.295
