time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785588043.314,0.330058,-0.004337,0.330087,-0.428
1785588043.349,0.329162,-0.003296,0.329178,-0.406
1785588043.383,0.320976,0.007584,0.321065,-0.336
1785588043.415,0.321258,0.009527,0.321399,-0.385
1785588043.449,0.336019,0.004580,0.336050,-0.922
1785588043.483,0.337128,0.004775,0.337162,-0.929
1785588043.514,0.325602,0.002875,0.325615,-0.889
1785588043.549,0.321965,0.001265,0.321967,-0.305
1785588043.581,0.333319,-0.003729,0.333340,-0.136
1785588043.614,0.329508,0.004118,0.329533,-0.342
1785588043.649,0.319540,0.016080,0.319944,-0.569
1785588043.682,0.324167,0.010114,0.324324,-0.653
1785588043.716,0.332172,-0.000612,0.332173,-0.611
1785588043.750,0.332554,-0.008264,0.332656,-0.380
1785588043.782,0.324194,-0.000810,0.324195,-0.212
1785588043.814,0.332672,0.006411,0.332734,-0.030
1785588043.849,0.338844,0.012069,0.339059,-0.253
1785588043.881,0.331663,0.006754,0.331732,-0.334
1785588043.913,0.318891,0.000983,0.318892,-0.430
1785588043.949,0.325699,0.005065,0.325738,-0.344
1785588043.984,0.332172,0.007629,0.332259,-0.207
1785588044.017,0.328423,0.005068,0.328462,0.176
1785588044.049,0.327277,0.006445,0.327341,0.200
1785588044.081,0.329266,0.010853,0.329445,0.045
1785588044.114,0.325596,0.005397,0.325641,-0.138
1785588044.149,0.318625,-0.003548,0.318644,0.115
1785588044.182,0.313093,-0.006963,0.313171,0.174
1785588044.213,0.309867,0.004386,0.309898,0.162
1785588044.250,0.313647,0.002560,0.313657,0.036
1785588044.283,0.331465,-0.008516,0.331574,0.016
1785588044.316,0.348387,-0.013123,0.348634,-0.040
1785588044.349,0.345541,-0.008563,0.345647,-0.322
1785588044.382,0.342099,0.009071,0.342219,-0.323
1785588044.414,0.332368,0.004437,0.332397,-0.273
1785588044.449,0.318024,-0.009704,0.318173,0.035
1785588044.483,0.322509,-0.007876,0.322605,0.140
1785588044.514,0.323539,0.005896,0.323593,0.071
1785588044.550,0.319056,0.006059,0.319114,-0.151
1785588044.584,0.321699,-0.004778,0.321735,-0.184
1785588044.616,0.327355,-0.006951,0.327429,-0.009
1785588044.648,0.332201,0.003076,0.332215,0.090
1785588044.682,0.330820,0.008963,0.330942,-0.005
1785588044.714,0.332474,0.004307,0.332502,-0.214
1785588044.747,0.334524,-0.001332,0.334527,-0.102
1785588044.781,0.335274,-0.002058,0.335280,-0.013
1785588044.814,0.329751,0.003385,0.329768,0.096
1785588044.850,0.324865,0.003737,0.324887,0.031
1785588044.885,0.325497,0.000468,0.325497,0.007
1785588044.916,0.324920,-0.001282,0.324923,0.019
1785588044.949,0.321092,-0.000214,0.321093,0.091
1785588044.982,0.328798,-0.003274,0.328814,0.082
1785588045.014,0.337136,-0.012262,0.337359,0.034
1785588045.048,0.342142,-0.013790,0.342419,0.026
1785588045.082,0.338424,-0.001196,0.338426,-0.001
1785588045.113,0.341521,0.005497,0.341566,-0.028
1785588045.150,0.334805,-0.002217,0.334812,0.043
1785588045.183,0.327167,-0.003348,0.327184,0.166
1785588045.215,0.331272,0.006596,0.331337,0.196
1785588045.249,0.329462,0.012119,0.329685,-0.028
1785588045.283,0.329039,0.006102,0.329095,-0.106
1785588045.314,0.331071,0.003591,0.331090,-0.180
1785588045.348,0.338544,0.007774,0.338634,-0.469
1785588045.381,0.344091,0.009461,0.344221,-0.565
1785588045.414,0.339965,0.011441,0.340157,-0.760
1785588045.446,0.338273,0.006096,0.338328,-0.811
1785588045.483,0.345344,0.004984,0.345379,-0.758
1785588045.516,0.345846,0.008692,0.345955,-0.742
1785588045.549,0.337470,0.007461,0.337552,-0.819
1785588045.584,0.328674,0.003919,0.328697,-0.701
1785588045.615,0.335076,0.000417,0.335077,-0.595
1785588045.648,0.340231,0.002672,0.340241,-0.342
1785588045.681,0.338678,0.002509,0.338687,-0.206
1785588045.714,0.337102,0.009337,0.337232,0.033
1785588045.750,0.335760,0.002286,0.335768,0.099
1785588045.784,0.332769,-0.009925,0.332917,0.146
1785588045.815,0.331564,-0.008322,0.331669,0.221
1785588045.849,0.330894,-0.000380,0.330895,0.338
1785588045.882,0.335791,0.001814,0.335796,0.343
1785588045.914,0.341135,-0.000053,0.341135,-0.073
1785588045.949,0.339865,0.005198,0.339904,-0.287
1785588045.981,0.337085,0.013570,0.337358,-0.195
1785588046.014,0.335366,0.011002,0.335547,-0.258
1785588046.047,0.339133,0.003486,0.339151,-0.317
1785588046.083,0.338448,0.004870,0.338483,-0.330
1785588046.116,0.333095,0.011956,0.333310,-0.316
1785588046.149,0.333121,0.012300,0.333348,-0.475
1785588046.182,0.340021,0.009571,0.340156,-0.508
1785588046.215,0.342764,0.012649,0.342997,-1.027
1785588046.248,0.335481,0.017106,0.335917,-1.128
1785588046.282,0.335848,0.018991,0.336385,-0.964
1785588046.314,0.341240,0.015334,0.341584,-0.951
1785588046.350,0.343572,0.009234,0.343696,-0.933
1785588046.384,0.342506,0.007660,0.342591,-0.901
1785588046.415,0.346050,0.008930,0.346165,-0.988
1785588046.451,0.345054,0.009107,0.345175,-1.085
1785588046.483,0.334537,0.013577,0.334812,-1.017
1785588046.515,0.337556,0.014752,0.337878,-1.197
1785588046.548,0.345717,0.009274,0.345842,-1.264
1785588046.581,0.345157,-0.001486,0.345160,-1.101
1785588046.613,0.337952,-0.006513,0.338015,-0.896
1785588046.650,0.342415,0.002913,0.342428,-0.700
1785588046.686,0.350314,0.011886,0.350516,-0.631
1785588046.715,0.340920,0.007895,0.341011,-0.724
1785588046.749,0.331295,0.003012,0.331309,-0.418
1785588046.782,0.339496,0.007786,0.339585,-0.324
1785588046.814,0.351396,0.015680,0.351745,-0.731
1785588046.848,0.348185,0.017176,0.348609,-1.256
1785588046.881,0.337141,0.010223,0.337295,-1.191
1785588046.913,0.340314,0.009176,0.340438,-1.172
1785588046.950,0.349845,0.015607,0.350193,-1.072
1785588046.983,0.274607,0.012675,0.274899,-0.973
1785588047.016,0.188272,0.010956,0.188590,-0.635
1785588047.049,0.129491,0.005320,0.129600,0.924
1785588047.082,0.104305,0.010211,0.104803,0.876
