time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785584021.615,0.309821,-0.006739,0.309894,0.012
1785584021.649,0.318262,0.000726,0.318263,0.288
1785584021.683,0.319026,0.002815,0.319038,0.254
1785584021.714,0.319564,0.000264,0.319564,-0.016
1785584021.748,0.321082,-0.003793,0.321105,-0.041
1785584021.780,0.319386,-0.001515,0.319390,0.052
1785584021.813,0.314477,0.001462,0.314480,0.192
1785584021.846,0.308549,0.000792,0.308550,0.152
1785584021.885,0.312844,-0.000454,0.312844,0.116
1785584021.915,0.316910,-0.002511,0.316920,0.117
1785584021.948,0.327854,-0.007673,0.327943,0.175
1785584021.983,0.334999,-0.005916,0.335051,0.184
1785584022.014,0.333172,0.004392,0.333201,0.101
1785584022.047,0.315934,0.007928,0.316034,0.038
1785584022.080,0.306504,0.002449,0.306514,0.105
1785584022.113,0.317974,-0.009089,0.318104,0.194
1785584022.147,0.323075,-0.012298,0.323309,0.406
1785584022.179,0.323541,0.000212,0.323541,0.417
1785584022.215,0.319291,0.004570,0.319323,0.265
1785584022.249,0.310877,0.003216,0.310893,0.277
1785584022.283,0.311875,-0.000810,0.311876,0.201
1785584022.314,0.313737,0.001736,0.313742,0.165
1785584022.350,0.315362,0.005779,0.315415,0.188
1785584022.383,0.318620,0.005234,0.318663,0.174
1785584022.414,0.318540,-0.000887,0.318541,0.146
1785584022.447,0.316467,-0.000605,0.316468,0.218
1785584022.484,0.318837,0.009560,0.318980,0.193
1785584022.514,0.318829,0.009723,0.318977,0.107
1785584022.550,0.318828,-0.002096,0.318834,0.045
1785584022.582,0.319640,-0.001685,0.319644,0.095
1785584022.613,0.320851,0.001009,0.320853,0.159
1785584022.647,0.316916,-0.000154,0.316916,0.223
1785584022.681,0.311916,0.001589,0.311920,0.195
1785584022.712,0.311683,0.009145,0.311817,0.039
1785584022.745,0.310460,0.016738,0.310911,-0.097
1785584022.784,0.306442,0.004813,0.306479,-0.075
1785584022.814,0.300270,-0.004032,0.300297,0.182
1785584022.848,0.313573,0.005492,0.313621,0.478
1785584022.881,0.319214,0.017660,0.319702,0.386
1785584022.913,0.320835,0.014417,0.321159,0.042
1785584022.947,0.322342,0.001300,0.322345,-0.006
1785584022.981,0.323572,0.003408,0.323589,0.099
1785584023.013,0.317032,0.014012,0.317342,0.201
1785584023.046,0.310902,0.014434,0.311237,0.115
1785584023.085,0.310362,0.004210,0.310391,0.115
1785584023.115,0.313042,0.006698,0.313113,0.099
1785584023.148,0.309053,0.013110,0.309331,0.091
1785584023.185,0.311122,0.010066,0.311285,0.097
1785584023.214,0.317103,0.002229,0.317111,0.228
1785584023.247,0.317329,0.001832,0.317335,0.206
1785584023.281,0.318269,0.006195,0.318330,0.113
1785584023.312,0.318242,0.007823,0.318339,0.009
1785584023.347,0.315215,0.008609,0.315333,0.037
1785584023.382,0.308314,0.012371,0.308562,0.029
1785584023.414,0.306917,0.011884,0.307147,0.018
1785584023.448,0.308490,0.003085,0.308505,0.115
1785584023.483,0.312412,-0.000679,0.312413,0.182
1785584023.514,0.317020,0.000764,0.317021,0.251
1785584023.548,0.321147,0.009342,0.321283,0.244
1785584023.583,0.321518,0.013777,0.321813,0.167
1785584023.613,0.320174,0.009113,0.320304,-0.037
1785584023.648,0.313681,0.005077,0.313722,0.080
1785584023.685,0.302554,0.007014,0.302636,0.156
1785584023.715,0.304378,0.009971,0.304541,0.095
1785584023.748,0.302297,0.011010,0.302498,-0.004
1785584023.783,0.307243,0.008437,0.307359,0.009
1785584023.815,0.317627,0.013667,0.317921,0.268
1785584023.847,0.326863,0.017667,0.327340,0.121
1785584023.880,0.326300,0.016724,0.326728,0.003
1785584023.915,0.325225,0.011834,0.325440,0.029
1785584023.946,0.323144,0.009400,0.323280,0.295
1785584023.982,0.303096,0.003636,0.303118,0.207
1785584024.014,0.301220,0.001191,0.301222,0.322
1785584024.051,0.307507,-0.000311,0.307507,0.328
1785584024.082,0.316971,-0.007051,0.317049,0.161
1785584024.117,0.328228,0.002972,0.328242,0.098
1785584024.147,0.325045,0.015003,0.325391,-0.271
1785584024.182,0.325859,0.011899,0.326076,-0.303
1785584024.213,0.332622,0.003780,0.332643,-0.046
1785584024.246,0.320125,-0.002989,0.320139,0.191
1785584024.279,0.302827,0.012849,0.303100,0.219
1785584024.315,0.304304,0.023287,0.305194,0.146
1785584024.348,0.300258,0.005223,0.300303,-0.037
1785584024.381,0.307591,-0.002815,0.307603,-0.018
1785584024.414,0.320965,0.011062,0.321156,0.268
1785584024.447,0.323282,0.019026,0.323841,0.022
1785584024.481,0.321529,0.009046,0.321656,-0.054
1785584024.513,0.321820,0.005180,0.321862,0.064
1785584024.548,0.320901,0.009520,0.321042,0.227
1785584024.582,0.311177,0.016117,0.311594,0.175
1785584024.615,0.308883,0.014187,0.309208,0.060
1785584024.648,0.312486,0.007344,0.312572,0.145
1785584024.681,0.311019,0.007021,0.311098,0.183
1785584024.716,0.311595,0.007554,0.311687,0.201
1785584024.747,0.319514,0.002539,0.319524,0.290
1785584024.781,0.332160,-0.005754,0.332209,0.315
1785584024.813,0.332657,-0.004150,0.332682,0.159
1785584024.848,0.327949,0.006145,0.328007,0.021
1785584024.884,0.317301,0.014491,0.317632,0.067
1785584024.915,0.308726,0.010518,0.308905,0.207
1785584024.949,0.310607,0.008723,0.310730,0.126
1785584024.981,0.310074,0.011692,0.310294,0.057
1785584025.013,0.312561,0.010696,0.312744,0.033
1785584025.047,0.320200,0.013032,0.320465,0.230
1785584025.082,0.326501,0.006472,0.326566,0.139
1785584025.112,0.326037,0.005708,0.326087,0.040
1785584025.149,0.327853,0.010826,0.328032,0.170
1785584025.184,0.327240,0.012382,0.327474,0.213
1785584025.217,0.322002,0.012024,0.322226,0.185
1785584025.250,0.316535,0.011042,0.316727,0.122
1785584025.282,0.320322,0.015970,0.320720,0.151
1785584025.313,0.321433,0.017493,0.321909,0.186
1785584025.347,0.319442,0.017331,0.319911,0.115
1785584025.383,0.320216,0.017840,0.320713,0.070
1785584025.413,0.314868,0.016903,0.315322,0.122
1785584025.446,0.309108,0.017333,0.309593,0.142
1785584025.479,0.305840,0.020836,0.306549,0.094
1785584025.515,0.313549,0.021241,0.314268,-0.112
1785584025.550,0.330321,0.013107,0.330581,-0.042
1785584025.585,0.338145,0.001632,0.338149,0.052
1785584025.613,0.338268,-0.008212,0.338367,0.251
1785584025.647,0.330799,-0.000012,0.330799,0.556
1785584025.682,0.317951,0.013080,0.318220,0.425
1785584025.713,0.314778,0.015501,0.315160,0.756
1785584025.749,0.318276,0.011098,0.318470,0.546
1785584025.783,0.318302,0.018121,0.318817,0.234
1785584025.815,0.318001,0.022105,0.318768,0.002
1785584025.848,0.322737,0.018068,0.323243,0.185
1785584025.882,0.317326,0.013608,0.317618,0.218
1785584025.914,0.318928,0.018039,0.319438,0.155
1785584025.948,0.320092,0.022306,0.320868,0.098
1785584025.980,0.314839,0.020116,0.315481,0.136
1785584026.013,0.310640,0.019150,0.311229,0.229
1785584026.046,0.307755,0.020780,0.308455,0.211
1785584026.080,0.311827,0.023494,0.312711,0.245
1785584026.115,0.323225,0.022478,0.324006,0.285
1785584026.148,0.329270,0.015405,0.329630,0.156
1785584026.182,0.328362,0.011071,0.328549,0.126
1785584026.214,0.327897,0.017122,0.328344,0.234
1785584026.248,0.323436,0.026341,0.324507,0.153
1785584026.281,0.284387,0.026543,0.285623,0.025
1785584026.314,0.202796,0.008907,0.202991,0.047
1785584026.346,0.129198,0.005744,0.129325,0.463
1785584026.382,0.107593,0.020624,0.109552,0.568
