time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587807.793,0.137238,-0.000311,0.137239,-0.102
1785587807.828,0.148321,-0.004592,0.148392,-0.133
1785587807.864,0.191129,-0.001559,0.191135,0.044
1785587807.894,0.228169,0.002682,0.228185,0.127
1785587807.927,0.243211,-0.001112,0.243213,0.102
1785587807.960,0.253446,-0.005466,0.253505,-0.021
1785587807.993,0.275966,-0.002483,0.275978,0.015
1785587808.026,0.301129,-0.003642,0.301151,0.063
1785587808.059,0.308241,-0.004127,0.308268,0.082
1785587808.092,0.312646,-0.003378,0.312665,0.030
1785587808.125,0.321977,-0.001996,0.321983,-0.026
1785587808.161,0.324418,-0.003386,0.324435,0.022
1785587808.193,0.325700,-0.005585,0.325748,0.067
1785587808.227,0.329529,-0.004866,0.329565,0.123
1785587808.260,0.322240,0.000923,0.322242,0.048
1785587808.293,0.307262,0.003638,0.307283,-0.027
1785587808.326,0.299496,-0.000882,0.299498,0.099
1785587808.360,0.302767,-0.006703,0.302842,0.316
1785587808.392,0.302148,-0.005315,0.302195,0.268
1785587808.425,0.313803,-0.001864,0.313809,0.099
1785587808.461,0.326938,0.000288,0.326938,0.055
1785587808.494,0.318333,-0.008288,0.318441,0.091
1785587808.527,0.324657,-0.014065,0.324962,0.276
1785587808.560,0.317657,-0.004769,0.317693,0.327
1785587808.594,0.307692,0.000629,0.307693,0.250
1785587808.627,0.310009,0.000113,0.310009,0.287
1785587808.659,0.308665,-0.003856,0.308689,0.134
1785587808.692,0.309188,-0.002998,0.309203,0.055
1785587808.725,0.315085,-0.002690,0.315097,0.077
1785587808.759,0.319372,-0.001545,0.319376,0.159
1785587808.792,0.317392,-0.003043,0.317407,0.093
1785587808.826,0.319308,-0.002577,0.319318,-0.073
1785587808.860,0.320298,-0.006236,0.320358,-0.035
1785587808.893,0.321425,-0.005704,0.321475,0.044
1785587808.927,0.318377,-0.004000,0.318402,0.126
1785587808.960,0.313640,-0.002546,0.313651,0.091
1785587808.993,0.314708,-0.006966,0.314785,0.020
1785587809.029,0.325402,-0.015612,0.325776,-0.039
1785587809.059,0.325321,-0.012240,0.325552,0.065
1785587809.092,0.313320,-0.002320,0.313328,0.051
1785587809.124,0.305968,0.002581,0.305979,-0.045
1785587809.161,0.313097,-0.007157,0.313179,-0.060
1785587809.194,0.313309,-0.010402,0.313481,-0.001
1785587809.227,0.315264,0.002519,0.315274,0.094
1785587809.260,0.319018,0.012436,0.319260,-0.058
1785587809.293,0.325318,0.007243,0.325398,-0.146
1785587809.326,0.320331,-0.008090,0.320433,-0.167
1785587809.359,0.313513,-0.003879,0.313537,0.139
1785587809.392,0.310347,0.003339,0.310365,0.082
1785587809.425,0.308377,0.004388,0.308408,-0.132
1785587809.459,0.313136,-0.004730,0.313171,-0.183
1785587809.492,0.314135,-0.008722,0.314256,-0.094
1785587809.525,0.314701,-0.007268,0.314785,0.058
1785587809.561,0.318317,-0.007554,0.318407,0.065
1785587809.596,0.321347,-0.007507,0.321435,0.037
1785587809.629,0.320683,-0.007780,0.320777,0.005
1785587809.661,0.315748,-0.006050,0.315806,0.191
