time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785583831.037,0.344540,0.024684,0.345423,0.637
1785583831.070,0.456637,0.000819,0.456637,0.003
1785583831.102,0.413457,-0.037841,0.415185,-1.375
1785583831.135,0.346809,-0.023569,0.347609,-1.031
1785583831.169,0.295561,-0.001704,0.295566,-0.151
1785583831.201,0.275086,-0.000059,0.275086,0.633
1785583831.234,0.306114,-0.018734,0.306687,0.071
1785583831.267,0.323870,-0.016438,0.324287,-0.119
1785583831.300,0.332668,0.007301,0.332748,-0.277
1785583831.336,0.330104,0.009315,0.330235,-0.275
1785583831.369,0.317115,-0.007679,0.317208,-0.241
1785583831.402,0.305835,-0.014655,0.306186,-0.010
1785583831.436,0.302708,0.007638,0.302805,0.278
1785583831.468,0.301874,0.011644,0.302099,0.148
1785583831.501,0.303253,-0.003378,0.303272,-0.164
1785583831.534,0.305906,-0.013437,0.306201,0.004
1785583831.570,0.307946,0.000314,0.307946,0.122
1785583831.600,0.308963,0.006734,0.309036,0.124
1785583831.636,0.313233,-0.006982,0.313311,-0.031
1785583831.671,0.317249,-0.010789,0.317432,-0.034
1785583831.703,0.320675,-0.002786,0.320687,0.068
1785583831.735,0.314076,0.003560,0.314096,0.139
1785583831.768,0.307558,-0.001280,0.307560,0.115
1785583831.803,0.307022,-0.001051,0.307024,0.044
1785583831.836,0.311344,0.003645,0.311365,-0.040
1785583831.867,0.310199,0.008911,0.310326,-0.022
1785583831.900,0.300579,0.010375,0.300758,-0.006
1785583831.936,0.287449,0.007991,0.287560,-0.017
1785583831.969,0.288555,0.005474,0.288607,0.033
1785583832.002,0.289157,0.002329,0.289166,0.177
1785583832.035,0.300567,-0.001314,0.300569,0.228
1785583832.068,0.314705,0.007244,0.314788,0.149
1785583832.101,0.315714,0.006881,0.315789,-0.074
1785583832.134,0.318525,-0.008713,0.318644,0.052
1785583832.167,0.320915,-0.009674,0.321061,0.245
1785583832.200,0.310866,0.001274,0.310869,0.249
1785583832.236,0.300129,0.007762,0.300229,0.348
1785583832.272,0.303416,0.005141,0.303459,0.296
1785583832.302,0.305662,0.000467,0.305662,0.023
1785583832.336,0.309129,0.002106,0.309136,-0.016
1785583832.368,0.311042,0.003470,0.311061,0.089
1785583832.403,0.312993,0.003456,0.313012,0.225
1785583832.434,0.314522,0.003404,0.314540,0.116
1785583832.467,0.313807,0.003726,0.313829,0.028
1785583832.502,0.308599,0.004810,0.308636,0.139
1785583832.536,0.306149,0.003386,0.306168,0.134
1785583832.571,0.307746,0.002841,0.307760,0.107
1785583832.602,0.307488,0.005989,0.307546,0.041
1785583832.635,0.312682,0.005092,0.312724,0.028
1785583832.668,0.318806,-0.002603,0.318816,0.089
1785583832.701,0.322276,-0.011892,0.322495,0.237
1785583832.734,0.312768,-0.003968,0.312793,0.190
1785583832.767,0.306836,0.010258,0.307008,0.133
1785583832.800,0.308700,0.011892,0.308928,0.048
1785583832.841,0.313152,-0.002655,0.313163,0.046
1785583832.870,0.313977,-0.003184,0.313993,0.134
1785583832.904,0.310825,0.011608,0.311042,0.180
1785583832.935,0.310305,0.019459,0.310915,0.095
1785583832.969,0.313764,0.010772,0.313949,0.036
1785583833.001,0.313787,0.001769,0.313792,-0.033
1785583833.034,0.310209,0.010121,0.310374,0.081
1785583833.067,0.307405,0.016797,0.307863,0.105
1785583833.102,0.304824,0.014759,0.305181,0.106
1785583833.138,0.306667,0.005367,0.306714,0.047
1785583833.169,0.307429,0.006841,0.307505,0.015
1785583833.205,0.310677,0.009649,0.310827,0.062
1785583833.237,0.312970,0.006574,0.313039,0.160
1785583833.268,0.315792,0.003434,0.315810,0.182
1785583833.304,0.309370,0.010825,0.309560,0.124
1785583833.336,0.300672,0.013104,0.300958,0.039
1785583833.368,0.293363,0.008484,0.293485,0.063
1785583833.400,0.290407,0.005421,0.290458,0.229
1785583833.436,0.292609,0.012220,0.292864,0.211
1785583833.472,0.296621,0.015253,0.297013,0.084
1785583833.504,0.313475,0.015179,0.313842,0.047
1785583833.536,0.325156,0.009563,0.325297,-0.065
1785583833.569,0.313617,0.009180,0.313751,-0.053
1785583833.601,0.313630,0.013983,0.313942,0.050
