time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587698.713,0.212655,-0.013237,0.213066,-0.015
1785587698.748,0.431681,0.014144,0.431913,-0.031
1785587698.779,0.509081,-0.003754,0.509095,-1.100
1785587698.845,0.293622,-0.023159,0.294534,-1.500
1785587698.878,0.283282,0.008903,0.283422,-0.368
1785587698.914,0.263793,0.003254,0.263813,-0.116
1785587698.944,0.323108,-0.005118,0.323149,-0.354
1785587698.977,0.347270,0.000638,0.347271,-0.625
1785587699.013,0.337042,-0.002367,0.337050,-0.783
1785587699.046,0.323411,-0.002265,0.323419,-0.774
1785587699.079,0.300301,-0.006300,0.300367,-0.259
1785587699.113,0.290687,-0.012112,0.290939,0.077
1785587699.145,0.306294,-0.005056,0.306335,0.129
1785587699.178,0.307137,-0.006011,0.307196,0.051
1785587699.213,0.323892,-0.007654,0.323982,0.065
1785587699.245,0.320348,-0.004840,0.320384,-0.039
1785587699.277,0.315871,-0.003011,0.315885,-0.021
1785587699.313,0.322269,-0.001363,0.322272,0.076
1785587699.346,0.312699,-0.002155,0.312706,0.103
1785587699.379,0.302597,-0.006295,0.302662,0.254
1785587699.413,0.304326,-0.011064,0.304527,0.247
1785587699.445,0.306367,-0.005410,0.306415,0.127
1785587699.478,0.306854,-0.008287,0.306966,0.043
1785587699.512,0.315935,-0.017351,0.316411,0.155
1785587699.544,0.323100,-0.014464,0.323423,0.358
1785587699.577,0.323811,-0.001241,0.323813,0.139
1785587699.614,0.326619,0.001457,0.326622,0.039
1785587699.646,0.323846,-0.007788,0.323940,0.114
1785587699.679,0.318559,-0.013895,0.318862,0.324
1785587699.713,0.320315,-0.010458,0.320486,0.265
1785587699.745,0.321233,-0.001841,0.321238,0.266
1785587699.779,0.317996,0.001517,0.317999,0.188
1785587699.811,0.314074,-0.001386,0.314077,0.143
1785587699.844,0.314924,-0.003874,0.314947,0.166
1785587699.877,0.318123,-0.000946,0.318125,0.245
1785587699.916,0.318563,0.007994,0.318664,0.222
1785587699.946,0.317848,0.009412,0.317987,0.149
1785587699.980,0.318518,0.003649,0.318539,0.071
1785587700.013,0.320680,-0.000760,0.320681,0.029
1785587700.045,0.315819,-0.000518,0.315820,0.031
1785587700.078,0.311591,0.001660,0.311596,0.069
1785587700.112,0.311655,0.000569,0.311656,0.060
1785587700.146,0.313324,-0.003478,0.313343,-0.001
1785587700.178,0.315429,-0.005828,0.315483,-0.027
1785587700.213,0.316400,-0.010054,0.316559,0.018
1785587700.248,0.315547,-0.007774,0.315643,0.164
1785587700.280,0.318434,-0.005312,0.318479,0.181
1785587700.316,0.321738,-0.000425,0.321738,0.103
1785587700.347,0.320549,-0.003113,0.320565,-0.028
1785587700.378,0.311077,-0.004209,0.311105,0.101
1785587700.414,0.307978,-0.001983,0.307984,0.076
1785587700.446,0.317587,-0.002133,0.317594,0.099
1785587700.478,0.321404,-0.004365,0.321434,0.101
1785587700.512,0.320508,-0.001521,0.320512,0.039
1785587700.548,0.315173,0.000966,0.315174,-0.124
1785587700.580,0.311157,-0.001615,0.311161,-0.010
1785587700.613,0.311461,-0.004082,0.311488,0.034
1785587700.645,0.305035,-0.010009,0.305199,-0.032
1785587700.678,0.303197,-0.006482,0.303266,0.031
1785587700.712,0.297391,-0.005058,0.297434,0.080
1785587700.744,0.310288,-0.004476,0.310320,0.044
1785587700.778,0.331808,-0.000696,0.331809,-0.117
1785587700.815,0.334509,-0.002465,0.334519,-0.270
1785587700.847,0.333755,-0.002596,0.333765,-0.207
1785587700.880,0.323708,-0.001609,0.323712,-0.138
1785587700.912,0.308085,-0.006359,0.308151,0.001
1785587700.945,0.308875,-0.012524,0.309129,0.292
1785587700.978,0.310906,-0.005750,0.310959,0.298
1785587701.013,0.310302,-0.003864,0.310326,0.181
1785587701.044,0.325729,-0.011462,0.325931,0.024
1785587701.077,0.338207,-0.017271,0.338648,0.210
1785587701.113,0.330600,-0.005572,0.330647,0.156
1785587701.146,0.321261,0.011941,0.321483,0.031
1785587701.179,0.304438,0.003473,0.304457,-0.064
1785587701.213,0.300773,-0.016399,0.301220,0.103
1785587701.246,0.316699,-0.016505,0.317129,0.385
1785587701.279,0.315490,0.001145,0.315492,0.353
1785587701.313,0.316959,0.010647,0.317138,0.182
1785587701.344,0.333763,-0.000632,0.333764,0.011
1785587701.377,0.332830,-0.004088,0.332855,0.086
1785587701.414,0.337135,0.004788,0.337169,0.088
1785587701.448,0.333516,0.007164,0.333593,0.067
1785587701.480,0.316392,-0.006282,0.316454,-0.020
1785587701.513,0.309641,-0.009702,0.309793,0.153
1785587701.546,0.320537,-0.003416,0.320555,0.162
1785587701.579,0.319707,0.000752,0.319708,0.098
1785587701.614,0.326124,-0.003662,0.326144,0.048
1785587701.644,0.333158,-0.003389,0.333175,-0.364
1785587701.677,0.324803,-0.000985,0.324804,-0.695
1785587701.713,0.320136,-0.007508,0.320224,-0.503
1785587701.746,0.324560,-0.008757,0.324679,-0.247
1785587701.780,0.329042,-0.002328,0.329050,-0.238
1785587701.812,0.328717,0.008630,0.328830,-0.342
1785587701.845,0.326545,0.004620,0.326578,-0.633
1785587701.878,0.329026,-0.003365,0.329043,-0.647
1785587701.911,0.330935,-0.003920,0.330959,-0.541
1785587701.944,0.326468,0.004450,0.326498,-0.554
1785587701.977,0.326431,0.005573,0.326479,-0.637
1785587702.013,0.331985,-0.002184,0.331993,-0.674
1785587702.046,0.338289,-0.001160,0.338291,-0.621
1785587702.079,0.339198,0.004419,0.339226,-0.657
1785587702.112,0.330793,0.003213,0.330809,-0.560
1785587702.145,0.322865,-0.008081,0.322966,-0.462
1785587702.178,0.330201,-0.012536,0.330439,-0.416
1785587702.212,0.334003,-0.004428,0.334032,-0.421
1785587702.247,0.333896,0.000990,0.333897,-0.784
1785587702.276,0.332775,-0.007318,0.332855,-1.104
1785587702.310,0.331429,-0.007906,0.331524,-0.972
1785587702.346,0.332978,-0.001168,0.332980,-0.917
1785587702.379,0.336796,0.002521,0.336805,-0.956
1785587702.412,0.338838,-0.001463,0.338842,-0.912
1785587702.445,0.335778,-0.008273,0.335880,-1.072
1785587702.478,0.329867,-0.003394,0.329885,-1.088
1785587702.512,0.328706,0.004341,0.328735,-1.008
1785587702.547,0.335644,0.005912,0.335696,-1.090
1785587702.577,0.339359,0.001106,0.339360,-1.341
1785587702.614,0.333683,-0.006820,0.333752,-1.306
1785587702.647,0.334324,-0.005938,0.334376,-1.100
1785587702.679,0.344841,0.003238,0.344856,-0.972
1785587702.713,0.347534,0.013127,0.347781,-0.968
1785587702.745,0.339265,0.010354,0.339423,-1.320
1785587702.778,0.331863,0.004118,0.331888,-1.474
1785587702.812,0.334505,0.005816,0.334556,-1.370
1785587702.844,0.342307,0.014154,0.342600,-1.430
1785587702.878,0.342174,0.016597,0.342576,-1.561
1785587702.913,0.335076,0.015137,0.335418,-1.690
1785587702.946,0.337344,0.011232,0.337531,-1.602
1785587702.980,0.342818,0.006295,0.342876,-1.681
1785587703.014,0.340035,0.005328,0.340076,-1.525
1785587703.045,0.329702,0.002966,0.329715,-1.546
1785587703.078,0.331837,0.003541,0.331856,-1.510
1785587703.112,0.344072,0.002957,0.344085,-1.387
1785587703.144,0.351546,0.001851,0.351551,-1.496
1785587703.178,0.347839,-0.005133,0.347877,-1.490
1785587703.211,0.341370,-0.004871,0.341404,-1.287
1785587703.247,0.338520,0.007625,0.338606,-1.282
1785587703.282,0.339634,0.012254,0.339855,-1.410
1785587703.315,0.341417,0.000589,0.341417,-1.275
1785587703.345,0.341115,-0.010429,0.341274,-0.803
1785587703.378,0.336954,-0.002078,0.336960,-0.343
1785587703.413,0.334612,0.008613,0.334722,-0.274
1785587703.445,0.331336,0.002819,0.331348,-0.385
1785587703.478,0.335291,-0.004305,0.335319,-0.518
1785587703.513,0.338282,0.003246,0.338298,-0.534
1785587703.547,0.336510,0.010779,0.336683,-0.447
1785587703.580,0.334329,0.013109,0.334586,-0.492
1785587703.615,0.335681,0.013206,0.335941,-0.483
1785587703.645,0.343542,0.008302,0.343642,-0.678
1785587703.678,0.342091,0.007256,0.342168,-0.731
1785587703.711,0.337449,0.007660,0.337536,-0.725
1785587703.744,0.337415,0.009062,0.337536,-1.028
1785587703.778,0.347617,0.008163,0.347712,-1.405
1785587703.811,0.349303,0.001129,0.349305,-1.366
1785587703.846,0.337921,-0.006420,0.337982,-0.972
1785587703.879,0.335951,-0.008847,0.336068,-0.403
1785587703.915,0.343733,-0.008017,0.343827,-0.214
1785587703.946,0.341720,-0.003607,0.341739,-0.256
1785587703.978,0.331784,0.003817,0.331806,-0.702
1785587704.013,0.332315,0.000995,0.332316,-0.691
1785587704.045,0.343733,-0.001922,0.343738,-0.553
1785587704.079,0.344471,0.000212,0.344472,-0.429
1785587704.113,0.332506,0.011069,0.332690,-0.480
1785587704.146,0.330520,0.012602,0.330760,-0.491
1785587704.179,0.338623,0.005761,0.338672,-0.584
1785587704.212,0.344520,0.002165,0.344527,-0.558
1785587704.245,0.338330,0.009393,0.338461,-0.606
1785587704.278,0.334629,0.013508,0.334902,-0.583
1785587704.312,0.339451,0.008266,0.339551,-0.526
1785587704.344,0.345157,0.005786,0.345205,-0.588
1785587704.377,0.339046,0.011884,0.339254,-0.668
1785587704.411,0.332225,0.014397,0.332536,-0.688
1785587704.447,0.331128,0.006505,0.331192,-1.013
1785587704.479,0.338926,0.004143,0.338952,-1.419
1785587704.513,0.349962,0.008201,0.350058,-1.464
1785587704.545,0.352085,0.011461,0.352271,-1.712
1785587704.578,0.339896,0.005641,0.339943,-1.508
1785587704.612,0.326644,0.000689,0.326645,-1.041
1785587704.645,0.336397,0.008334,0.336500,-0.417
1785587704.677,0.346649,0.009942,0.346791,-0.396
1785587704.713,0.336988,0.003224,0.337004,-0.657
1785587704.746,0.328936,-0.002110,0.328943,-0.606
1785587704.781,0.336275,0.000927,0.336276,-0.470
1785587704.813,0.350571,0.006973,0.350640,-0.342
1785587704.846,0.343926,0.010709,0.344093,-0.391
1785587704.878,0.333102,0.010493,0.333267,-0.538
1785587704.912,0.331586,0.007654,0.331674,-0.508
1785587704.944,0.340752,0.008276,0.340853,-0.476
1785587704.979,0.341107,0.007037,0.341179,-0.465
1785587705.013,0.330730,0.006570,0.330795,-0.431
1785587705.046,0.327810,0.007795,0.327903,-0.356
1785587705.079,0.331013,0.013480,0.331287,-0.402
1785587705.112,0.336536,0.016625,0.336946,-0.391
1785587705.146,0.331469,0.013954,0.331763,-0.513
