time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785588139.738,0.107122,0.008983,0.107498,0.236
1785588139.772,0.224674,0.004775,0.224725,-0.058
1785588139.806,0.261217,-0.007242,0.261318,-0.591
1785588139.842,0.239658,-0.004896,0.239708,-0.150
1785588139.874,0.236832,0.008869,0.236998,-0.025
1785588139.905,0.261128,0.005362,0.261183,-0.148
1785588139.937,0.304743,-0.005255,0.304788,-0.090
1785588139.970,0.333643,-0.006795,0.333712,-0.059
1785588140.009,0.328805,-0.002405,0.328814,0.083
1785588140.040,0.323367,-0.005556,0.323415,0.207
1785588140.072,0.313890,-0.015329,0.314264,0.122
1785588140.105,0.311038,-0.009928,0.311197,0.397
1785588140.139,0.313225,0.000207,0.313225,0.442
1785588140.171,0.307502,0.007467,0.307592,0.267
1785588140.204,0.314200,-0.001524,0.314204,0.004
1785588140.238,0.318969,-0.007120,0.319048,0.191
1785588140.270,0.315327,-0.000680,0.315327,0.245
1785588140.308,0.317257,0.004184,0.317285,0.182
1785588140.340,0.318705,0.000350,0.318706,0.022
1785588140.372,0.316093,-0.003638,0.316114,0.024
1785588140.407,0.316273,-0.003573,0.316293,0.161
1785588140.439,0.316530,0.000403,0.316531,0.231
1785588140.472,0.314738,0.002216,0.314746,0.168
1785588140.504,0.313953,-0.000519,0.313953,0.098
1785588140.537,0.315214,-0.002582,0.315225,0.082
1785588140.570,0.318030,-0.006308,0.318092,0.089
1785588140.606,0.323721,-0.013295,0.323994,0.211
1785588140.641,0.327568,-0.016983,0.328008,0.291
1785588140.672,0.320822,-0.004076,0.320848,0.227
1785588140.705,0.314549,0.006226,0.314610,0.057
1785588140.738,0.312274,-0.002527,0.312285,-0.036
1785588140.770,0.316994,-0.012440,0.317238,0.054
1785588140.803,0.319150,0.002544,0.319160,0.116
1785588140.836,0.318640,0.013269,0.318916,0.018
1785588140.869,0.318657,0.002945,0.318671,0.006
1785588140.905,0.317478,-0.005609,0.317527,-0.066
1785588140.939,0.313711,0.004625,0.313745,0.005
1785588140.971,0.314144,0.010637,0.314324,0.027
1785588141.004,0.315148,0.003832,0.315172,0.000
1785588141.038,0.315273,-0.003882,0.315297,-0.025
1785588141.071,0.318372,-0.000132,0.318372,-0.006
1785588141.105,0.319374,0.003102,0.319389,0.094
1785588141.140,0.319482,0.000623,0.319482,0.111
1785588141.170,0.317080,-0.000479,0.317081,0.099
1785588141.206,0.307699,0.004261,0.307728,0.087
1785588141.239,0.298024,0.003089,0.298040,0.101
1785588141.272,0.298902,0.002386,0.298911,0.089
1785588141.304,0.304359,0.004627,0.304394,0.100
1785588141.338,0.305844,0.008182,0.305954,0.044
1785588141.372,0.327354,0.008019,0.327452,0.091
1785588141.404,0.333633,0.002794,0.333645,0.056
1785588141.439,0.321553,-0.000677,0.321553,-0.035
1785588141.469,0.322295,0.009295,0.322429,-0.052
1785588141.506,0.312128,0.008864,0.312254,0.002
1785588141.540,0.300453,-0.000434,0.300453,0.099
1785588141.574,0.308059,0.002025,0.308066,0.141
1785588141.605,0.307811,0.007508,0.307902,0.141
1785588141.638,0.306178,0.009819,0.306335,0.003
1785588141.673,0.320589,0.006128,0.320648,-0.022
1785588141.704,0.328587,0.003920,0.328610,0.104
1785588141.737,0.328324,0.005480,0.328369,0.066
1785588141.770,0.328674,0.011674,0.328881,0.035
1785588141.809,0.317733,0.009265,0.317868,0.030
1785588141.839,0.303012,0.005120,0.303056,0.163
1785588141.871,0.309473,0.009614,0.309623,0.207
1785588141.904,0.310336,0.013404,0.310625,0.219
