time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785588764.376,0.330703,0.019179,0.331259,-0.644
1785588764.406,0.337785,0.024128,0.338645,-0.657
1785588764.439,0.350636,0.018523,0.351125,-0.701
1785588764.473,0.332942,0.006292,0.333002,-0.639
1785588764.506,0.319249,0.007601,0.319340,-0.584
1785588764.544,0.334757,0.018347,0.335259,-0.585
1785588764.574,0.354188,0.022820,0.354922,-0.661
1785588764.607,0.351883,0.017163,0.352302,-0.814
1785588764.641,0.330272,0.010872,0.330451,-0.694
1785588764.674,0.330490,0.013658,0.330772,-0.518
1785588764.706,0.342730,0.017372,0.343170,-0.381
1785588764.740,0.342616,0.015246,0.342955,-0.463
1785588764.771,0.329057,0.012436,0.329292,-0.434
1785588764.805,0.330239,0.010147,0.330395,-0.396
1785588764.841,0.347932,0.009558,0.348064,-0.339
1785588764.875,0.343803,0.007605,0.343888,-0.325
1785588764.910,0.336332,0.007982,0.336427,-0.250
1785588764.942,0.339004,0.012537,0.339236,-0.222
1785588764.973,0.347337,0.018418,0.347825,-0.259
1785588765.006,0.343269,0.017979,0.343739,-0.384
1785588765.040,0.334409,0.008773,0.334524,-0.400
1785588765.073,0.332160,0.008161,0.332261,-0.295
1785588765.105,0.339955,0.014342,0.340257,-0.251
1785588765.143,0.340113,0.017116,0.340543,-0.312
1785588765.174,0.334337,0.016635,0.334751,-0.323
1785588765.209,0.334653,0.017056,0.335088,-0.367
1785588765.240,0.334351,0.015670,0.334718,-0.388
1785588765.273,0.332299,0.016539,0.332710,-0.365
1785588765.307,0.330775,0.018117,0.331270,-0.415
1785588765.339,0.335022,0.017573,0.335482,-0.428
1785588765.372,0.338935,0.011779,0.339140,-0.379
1785588765.405,0.342889,0.006649,0.342954,-0.351
1785588765.443,0.337583,0.011867,0.337791,-0.368
1785588765.474,0.331537,0.016991,0.331972,-0.384
1785588765.507,0.333606,0.014918,0.333940,-0.490
1785588765.540,0.335489,0.007935,0.335582,-0.642
1785588765.573,0.335243,0.004401,0.335271,-0.541
1785588765.606,0.331741,-0.002416,0.331749,-0.372
1785588765.639,0.333647,-0.000528,0.333648,-0.142
1785588765.672,0.341383,0.009492,0.341515,-0.143
1785588765.705,0.340199,0.014259,0.340498,-0.220
1785588765.745,0.332809,0.002936,0.332822,0.088
1785588765.775,0.327041,0.004240,0.327069,0.297
1785588765.809,0.325865,0.013225,0.326133,0.402
1785588765.840,0.328651,0.018977,0.329198,0.142
1785588765.873,0.325690,0.011839,0.325905,0.043
1785588765.906,0.327725,0.007798,0.327818,0.117
1785588765.939,0.328702,0.009944,0.328852,0.288
1785588765.972,0.319243,0.018371,0.319771,0.232
1785588766.006,0.237204,0.024243,0.238440,-0.482
1785588766.041,0.115590,0.013043,0.116323,0.144
1785588766.074,0.104788,0.005717,0.104944,0.354
