time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785589851.335,0.318393,-0.001755,0.318397,0.164
1785589851.367,0.316088,-0.000101,0.316088,0.113
1785589851.400,0.305757,-0.003349,0.305775,0.081
1785589851.434,0.306431,-0.009273,0.306572,0.340
1785589851.466,0.309358,-0.006741,0.309431,0.568
1785589851.500,0.314124,0.011290,0.314326,0.445
1785589851.533,0.316552,0.012219,0.316788,-0.304
1785589851.565,0.321839,0.000131,0.321839,-0.693
1785589851.604,0.318879,-0.006421,0.318943,-0.556
1785589851.635,0.312559,0.005236,0.312603,-0.342
1785589851.668,0.317117,0.013252,0.317394,-0.344
1785589851.701,0.321607,0.005288,0.321651,-0.355
1785589851.733,0.311943,0.002489,0.311953,-0.609
1785589851.770,0.307771,0.002651,0.307783,-0.620
1785589851.799,0.317562,-0.000858,0.317563,-0.570
1785589851.832,0.326793,0.000525,0.326793,-0.602
1785589851.870,0.327094,0.004158,0.327120,-0.613
1785589851.901,0.320720,-0.002164,0.320727,-0.543
1785589851.934,0.315531,-0.003347,0.315549,-0.432
1785589851.971,0.317655,-0.001615,0.317659,-0.407
1785589852.000,0.320384,-0.003805,0.320407,-0.378
1785589852.034,0.317700,-0.009886,0.317854,-0.514
1785589852.066,0.308683,-0.010404,0.308859,-0.565
1785589852.100,0.313650,-0.002290,0.313659,-0.587
1785589852.133,0.321032,0.000362,0.321033,-0.624
1785589852.165,0.319958,-0.004138,0.319984,-0.797
1785589852.201,0.321805,-0.002805,0.321817,-0.730
1785589852.236,0.322768,0.002930,0.322781,-0.673
1785589852.267,0.319165,0.000050,0.319165,-0.625
1785589852.300,0.315010,-0.005227,0.315054,-0.498
1785589852.333,0.315379,-0.002317,0.315388,-0.577
1785589852.366,0.316650,0.004309,0.316679,-0.690
1785589852.399,0.318216,0.009051,0.318344,-0.702
1785589852.432,0.319672,0.006183,0.319732,-0.781
1785589852.465,0.326285,0.001442,0.326288,-0.845
1785589852.501,0.329536,-0.010386,0.329699,-0.767
1785589852.534,0.326269,-0.012186,0.326496,-0.728
1785589852.569,0.318138,-0.003542,0.318157,-0.613
1785589852.601,0.316568,0.007750,0.316663,-0.490
1785589852.633,0.324563,0.000831,0.324564,-0.514
1785589852.666,0.323172,-0.006441,0.323236,-0.557
1785589852.699,0.315412,0.001063,0.315414,-0.515
1785589852.732,0.316227,0.008035,0.316329,-0.470
1785589852.765,0.317139,0.008413,0.317250,-0.469
1785589852.801,0.320091,-0.001190,0.320093,-0.427
1785589852.834,0.319123,-0.001460,0.319126,-0.436
1785589852.867,0.321648,0.001410,0.321651,-0.455
1785589852.900,0.323871,0.002463,0.323880,-0.406
1785589852.933,0.325346,0.000502,0.325347,-0.440
1785589852.967,0.321242,-0.004904,0.321280,-0.491
1785589852.999,0.319416,-0.006136,0.319475,-0.460
1785589853.033,0.321396,-0.004809,0.321432,-0.370
1785589853.066,0.324806,0.000657,0.324807,-0.297
1785589853.101,0.324044,0.003579,0.324063,-0.291
1785589853.134,0.314766,0.002221,0.314774,-0.442
1785589853.167,0.315215,-0.001916,0.315221,-0.665
1785589853.200,0.327016,-0.001577,0.327020,-0.609
1785589853.234,0.325611,-0.001238,0.325613,-0.666
1785589853.270,0.318203,-0.000934,0.318205,-0.557
1785589853.300,0.317152,-0.000037,0.317152,-0.402
1785589853.332,0.330759,-0.000692,0.330760,-0.276
1785589853.365,0.336976,-0.002715,0.336987,-0.294
1785589853.401,0.329218,-0.004116,0.329244,-0.292
1785589853.434,0.324655,-0.006806,0.324726,-0.377
1785589853.468,0.329935,-0.011420,0.330133,-0.364
1785589853.500,0.333542,-0.013699,0.333823,-0.292
1785589853.534,0.325216,-0.009876,0.325366,-0.095
1785589853.568,0.319295,-0.004670,0.319329,0.070
1785589853.601,0.327835,-0.004027,0.327859,0.076
1785589853.633,0.337389,-0.008929,0.337507,-0.066
1785589853.665,0.340555,-0.015008,0.340885,-0.160
1785589853.701,0.330335,-0.014503,0.330653,0.009
1785589853.734,0.317382,0.000914,0.317383,0.435
1785589853.768,0.313629,0.011971,0.313857,0.414
1785589853.800,0.317182,-0.004094,0.317208,0.398
1785589853.833,0.320123,-0.013711,0.320417,0.480
1785589853.868,0.329332,-0.003419,0.329350,0.556
1785589853.899,0.344960,0.009050,0.345079,0.461
1785589853.932,0.350497,0.001761,0.350501,0.348
1785589853.965,0.355325,-0.013215,0.355570,0.400
1785589854.001,0.334672,-0.012103,0.334891,0.390
1785589854.034,0.314060,-0.000820,0.314061,0.279
1785589854.068,0.321063,-0.000801,0.321064,-0.026
1785589854.100,0.338141,-0.005262,0.338182,0.030
1785589854.134,0.340070,0.002123,0.340076,-0.397
1785589854.166,0.335277,0.006317,0.335337,-0.534
1785589854.199,0.329164,0.002842,0.329177,-0.365
1785589854.233,0.329864,-0.002461,0.329873,-0.238
1785589854.265,0.334315,-0.003907,0.334338,-0.329
1785589854.302,0.334497,0.000982,0.334499,-0.351
1785589854.335,0.333203,-0.000009,0.333203,-0.435
1785589854.367,0.331610,-0.006472,0.331673,-0.371
1785589854.400,0.333305,-0.002471,0.333314,-0.317
1785589854.434,0.340753,-0.000863,0.340755,-0.404
1785589854.466,0.341754,-0.003788,0.341775,-0.441
1785589854.499,0.337450,-0.004434,0.337480,-0.413
1785589854.533,0.335114,-0.001538,0.335118,-0.358
1785589854.565,0.337976,0.002417,0.337985,-0.396
1785589854.602,0.338437,0.001208,0.338439,-0.379
1785589854.634,0.336672,-0.003749,0.336693,-0.507
1785589854.668,0.330525,-0.002749,0.330536,-0.539
1785589854.700,0.331372,0.003271,0.331388,-0.442
1785589854.733,0.339074,0.008059,0.339169,-0.494
1785589854.766,0.348473,0.006873,0.348541,-0.563
1785589854.799,0.339639,-0.000866,0.339640,-0.527
1785589854.833,0.332807,0.000198,0.332807,-0.427
1785589854.865,0.338144,0.005276,0.338185,-0.335
1785589854.901,0.345806,0.004234,0.345832,-0.318
1785589854.935,0.343127,-0.001503,0.343131,-0.425
1785589854.968,0.337588,-0.000282,0.337589,-0.481
1785589855.000,0.340460,0.004465,0.340489,-0.434
1785589855.034,0.343597,0.004970,0.343632,-0.469
1785589855.068,0.343054,-0.002638,0.343064,-0.487
1785589855.100,0.339775,-0.006947,0.339846,-0.444
1785589855.133,0.341348,-0.004122,0.341373,-0.353
1785589855.165,0.342264,0.001356,0.342267,-0.281
1785589855.201,0.344248,0.008514,0.344353,-0.226
1785589855.235,0.343112,0.007153,0.343186,-0.365
1785589855.267,0.340595,0.010869,0.340769,-0.646
1785589855.302,0.336688,0.012234,0.336910,-0.622
1785589855.334,0.335172,0.009579,0.335309,-0.708
1785589855.366,0.339291,0.005602,0.339337,-0.688
1785589855.399,0.343296,0.005435,0.343339,-0.682
1785589855.435,0.345010,0.004243,0.345036,-0.687
1785589855.466,0.345242,-0.007071,0.345314,-0.630
1785589855.501,0.347068,-0.008868,0.347182,-0.493
1785589855.534,0.346343,-0.002973,0.346356,-0.311
1785589855.568,0.348598,0.002532,0.348608,-0.221
1785589855.601,0.348803,-0.007404,0.348881,-0.167
1785589855.633,0.347525,-0.011429,0.347713,-0.206
1785589855.666,0.350016,-0.005484,0.350059,-0.227
1785589855.700,0.346431,-0.002698,0.346442,-0.195
1785589855.732,0.341094,-0.008625,0.341203,-0.025
1785589855.765,0.337243,-0.006971,0.337315,0.340
1785589855.801,0.337795,-0.002216,0.337803,0.383
1785589855.834,0.336875,-0.002469,0.336884,0.295
1785589855.867,0.337590,-0.005183,0.337630,0.008
1785589855.900,0.338723,-0.007598,0.338808,-0.030
1785589855.933,0.340874,-0.005648,0.340920,0.055
1785589855.966,0.341786,-0.001588,0.341789,0.192
1785589856.000,0.336530,-0.004911,0.336566,0.234
1785589856.033,0.339755,-0.009637,0.339891,0.242
1785589856.066,0.339662,-0.011354,0.339852,0.272
1785589856.101,0.336178,-0.006417,0.336240,0.265
1785589856.135,0.337048,-0.004926,0.337084,0.284
1785589856.167,0.338172,-0.007112,0.338247,0.291
1785589856.200,0.338791,-0.010509,0.338954,0.232
1785589856.234,0.336457,-0.009026,0.336578,0.238
1785589856.266,0.332910,-0.004240,0.332937,0.266
1785589856.300,0.335596,0.004333,0.335624,0.208
1785589856.335,0.341151,-0.001748,0.341155,0.121
1785589856.366,0.345290,-0.012540,0.345518,0.045
1785589856.401,0.342836,-0.011343,0.343023,0.047
1785589856.434,0.341132,-0.003229,0.341147,0.166
1785589856.467,0.341581,-0.004655,0.341613,0.261
1785589856.500,0.337824,-0.012765,0.338065,0.219
1785589856.533,0.337443,-0.009091,0.337566,0.186
1785589856.566,0.339377,-0.005845,0.339428,0.240
1785589856.601,0.345471,-0.009269,0.345595,0.254
1785589856.633,0.347350,-0.014707,0.347661,0.256
1785589856.667,0.345187,-0.008082,0.345282,0.264
1785589856.701,0.345488,0.004562,0.345518,0.213
1785589856.735,0.345961,0.007121,0.346034,0.114
1785589856.767,0.343314,-0.003143,0.343328,0.146
1785589856.800,0.341954,-0.010902,0.342127,0.178
1785589856.833,0.338521,-0.007200,0.338597,0.373
1785589856.866,0.333656,-0.003895,0.333679,0.338
1785589856.899,0.340792,-0.008531,0.340898,0.222
1785589856.936,0.345820,-0.015110,0.346150,0.225
1785589856.966,0.345426,-0.011229,0.345608,0.248
1785589857.002,0.343143,-0.005170,0.343182,0.202
1785589857.035,0.342234,-0.004044,0.342257,0.190
1785589857.068,0.340784,-0.011091,0.340965,0.139
1785589857.100,0.342477,-0.011320,0.342664,0.143
1785589857.133,0.344585,-0.005644,0.344631,0.237
1785589857.166,0.343133,-0.005067,0.343170,0.221
1785589857.199,0.347790,-0.016036,0.348159,0.174
1785589857.233,0.350775,-0.014014,0.351055,0.192
1785589857.265,0.347438,-0.005339,0.347479,0.302
1785589857.302,0.347220,-0.005001,0.347256,0.267
1785589857.334,0.348189,-0.008251,0.348287,0.206
1785589857.367,0.346843,-0.010534,0.347003,0.225
1785589857.400,0.347497,-0.007881,0.347586,0.215
1785589857.434,0.346519,-0.002688,0.346529,0.245
1785589857.467,0.344958,-0.005489,0.345002,0.117
1785589857.499,0.340278,-0.009711,0.340417,0.053
1785589857.532,0.342294,-0.009995,0.342440,0.133
1785589857.565,0.341199,-0.008041,0.341293,0.277
1785589857.601,0.333547,-0.010977,0.333728,0.212
1785589857.636,0.334681,-0.013305,0.334946,0.106
1785589857.667,0.338724,-0.012188,0.338944,0.220
1785589857.701,0.339164,-0.004451,0.339194,0.129
1785589857.733,0.343621,-0.005570,0.343666,-0.175
1785589857.766,0.344602,-0.005653,0.344648,-0.203
1785589857.799,0.343043,-0.003802,0.343064,-0.154
1785589857.836,0.345122,-0.002026,0.345128,-0.093
1785589857.865,0.347905,-0.005697,0.347951,-0.059
1785589857.902,0.343338,-0.014081,0.343627,-0.033
1785589857.934,0.339422,-0.009521,0.339556,-0.028
1785589857.968,0.337493,-0.002089,0.337500,-0.081
1785589858.000,0.343349,-0.001781,0.343354,-0.072
1785589858.034,0.344742,-0.008755,0.344853,-0.155
1785589858.066,0.343406,-0.009703,0.343543,-0.121
1785589858.099,0.342185,-0.007267,0.342262,-0.061
1785589858.134,0.342541,-0.006111,0.342596,-0.019
1785589858.165,0.346149,-0.007502,0.346231,-0.068
1785589858.201,0.345200,-0.006314,0.345258,-0.064
1785589858.234,0.343933,-0.000178,0.343933,-0.152
1785589858.268,0.343404,0.005377,0.343446,-0.365
1785589858.301,0.344635,-0.003766,0.344655,-0.334
1785589858.333,0.340833,-0.007464,0.340915,-0.165
1785589858.366,0.342886,-0.004149,0.342911,-0.141
1785589858.399,0.345762,-0.000505,0.345762,-0.099
1785589858.433,0.343617,-0.001550,0.343620,-0.090
1785589858.465,0.345665,-0.007070,0.345737,-0.062
1785589858.501,0.352403,-0.011956,0.352606,0.017
1785589858.537,0.356678,-0.012075,0.356883,0.126
1785589858.568,0.358114,-0.011091,0.358286,0.091
1785589858.602,0.355615,-0.002596,0.355624,0.014
1785589858.637,0.353327,0.001121,0.353329,-0.183
1785589858.666,0.347641,-0.004715,0.347673,-0.060
1785589858.699,0.333123,-0.013530,0.333398,0.064
1785589858.732,0.330904,-0.008088,0.331002,0.017
1785589858.765,0.331281,-0.000657,0.331282,-0.120
1785589858.801,0.334954,-0.004041,0.334979,-0.107
1785589858.835,0.349888,-0.004604,0.349918,0.056
1785589858.868,0.355859,-0.006883,0.355926,-0.196
1785589858.900,0.347397,-0.004472,0.347425,-0.160
1785589858.933,0.345763,-0.003832,0.345784,-0.053
1785589858.967,0.341043,-0.006118,0.341098,-0.072
1785589858.999,0.333918,-0.005870,0.333970,-0.136
1785589859.034,0.340133,0.001443,0.340136,-0.202
1785589859.066,0.355835,0.004998,0.355871,-0.183
1785589859.102,0.357978,-0.005837,0.358025,-0.178
1785589859.136,0.351211,-0.012745,0.351442,-0.274
1785589859.169,0.355838,-0.010185,0.355984,-0.151
1785589859.201,0.344058,-0.011603,0.344253,-0.030
1785589859.233,0.334511,-0.011800,0.334719,0.234
1785589859.266,0.334233,-0.003865,0.334255,0.195
1785589859.300,0.339695,0.001386,0.339698,0.056
1785589859.333,0.346392,-0.005025,0.346428,-0.069
1785589859.368,0.348574,-0.011997,0.348781,-0.074
1785589859.401,0.347576,-0.013105,0.347823,-0.058
1785589859.436,0.343895,0.001217,0.343897,0.002
1785589859.467,0.336406,0.009876,0.336551,-0.025
1785589859.500,0.342596,0.001218,0.342598,-0.013
1785589859.536,0.350621,-0.010274,0.350771,0.035
1785589859.567,0.351195,-0.011994,0.351400,0.048
1785589859.600,0.341227,-0.000350,0.341227,0.106
1785589859.632,0.339613,-0.000274,0.339613,0.199
1785589859.665,0.346475,-0.008574,0.346581,0.127
1785589859.701,0.354999,-0.008603,0.355103,0.066
1785589859.734,0.352567,-0.003733,0.352587,-0.014
1785589859.767,0.347717,-0.003983,0.347740,0.079
1785589859.800,0.343121,-0.006596,0.343185,0.093
1785589859.833,0.338063,-0.002838,0.338075,0.072
1785589859.866,0.340005,0.000074,0.340005,-0.038
1785589859.900,0.358703,-0.000153,0.358703,-0.046
1785589859.932,0.357926,-0.001267,0.357928,-0.148
1785589859.968,0.351562,-0.003700,0.351581,-0.197
1785589860.001,0.353793,0.002218,0.353800,-0.153
1785589860.034,0.355787,0.002628,0.355797,-0.053
1785589860.068,0.355692,-0.003869,0.355713,0.037
1785589860.100,0.361388,-0.006648,0.361449,0.068
1785589860.134,0.358450,-0.004467,0.358478,0.044
1785589860.166,0.351187,-0.000841,0.351188,0.043
1785589860.200,0.349700,0.002805,0.349711,0.049
1785589860.232,0.345235,-0.003064,0.345249,0.034
1785589860.266,0.339852,-0.004823,0.339886,0.053
1785589860.301,0.352925,-0.000732,0.352926,0.087
1785589860.334,0.362854,0.001760,0.362858,0.235
1785589860.370,0.364571,-0.001893,0.364575,-0.099
1785589860.403,0.362275,-0.005228,0.362313,-0.159
1785589860.436,0.351658,-0.002167,0.351664,-0.329
1785589860.466,0.345143,-0.000451,0.345143,-0.291
1785589860.499,0.354654,0.001827,0.354658,-0.188
1785589860.532,0.362825,0.005654,0.362869,-0.168
1785589860.567,0.358801,0.001497,0.358805,-0.234
1785589860.602,0.349777,-0.008436,0.349879,-0.052
1785589860.634,0.346900,-0.005301,0.346941,0.421
1785589860.667,0.343818,0.001528,0.343821,0.328
1785589860.701,0.342515,0.003126,0.342529,0.140
1785589860.735,0.290474,0.005925,0.290534,-0.191
1785589860.766,0.186138,-0.004299,0.186188,-0.054
1785589860.800,0.109482,-0.012377,0.110179,0.418
1785589860.834,0.108248,-0.007044,0.108477,0.468
1785589975.600,0.119381,0.006440,0.119554,0.067
1785589975.633,0.173520,0.003414,0.173553,0.006
1785589975.669,0.183879,-0.001363,0.183884,-0.135
1785589975.703,0.208310,0.002756,0.208328,-0.100
1785589975.735,0.228330,0.006776,0.228431,0.047
1785589975.769,0.237754,0.003890,0.237786,0.064
1785589975.802,0.244638,-0.000413,0.244638,-0.014
1785589975.835,0.246648,0.002858,0.246664,0.005
1785589975.868,0.248898,0.005871,0.248967,0.132
1785589975.900,0.253601,0.004123,0.253634,0.115
1785589975.935,0.258150,0.002250,0.258160,-0.006
1785589975.969,0.258834,0.003846,0.258862,-0.053
1785589976.002,0.265203,0.008642,0.265344,-0.015
1785589976.035,0.270504,0.004128,0.270535,0.022
1785589976.068,0.275321,-0.002791,0.275335,0.024
1785589976.102,0.283466,-0.008477,0.283593,0.026
1785589976.134,0.290894,-0.009043,0.291034,0.119
1785589976.169,0.298283,-0.012024,0.298525,0.387
1785589976.200,0.303918,-0.012310,0.304167,0.429
1785589976.234,0.305460,-0.000021,0.305460,0.401
1785589976.270,0.302178,0.006516,0.302248,0.146
1785589976.303,0.293677,0.004494,0.293711,0.098
1785589976.335,0.285232,0.003242,0.285251,0.361
1785589976.369,0.274306,-0.001780,0.274312,0.314
1785589976.402,0.270311,0.000202,0.270311,0.296
1785589976.435,0.269251,0.002763,0.269265,0.214
1785589976.470,0.260730,0.002286,0.260740,0.152
1785589976.500,0.258675,0.001097,0.258677,0.092
1785589976.534,0.266535,-0.000368,0.266535,0.120
1785589976.569,0.273903,-0.005245,0.273953,0.164
1785589976.603,0.281701,-0.008041,0.281815,0.184
1785589976.636,0.272383,-0.005538,0.272440,0.222
1785589976.668,0.257902,-0.010808,0.258128,0.543
1785589976.701,0.250199,-0.021723,0.251140,0.596
1785589976.734,0.246897,-0.021045,0.247792,0.737
1785589976.770,0.243120,-0.018782,0.243845,0.784
1785589976.800,0.242301,-0.014584,0.242739,0.625
1785589976.834,0.251595,0.008462,0.251737,0.331
1785589976.870,0.252493,0.030670,0.254349,0.013
1785589976.903,0.233594,0.027698,0.235231,0.035
1785589976.935,0.189939,0.001735,0.189946,0.056
1785589976.968,0.151510,-0.014604,0.152212,0.188
1785589977.002,0.112559,0.000852,0.112562,0.167
1785589977.968,0.101122,-0.005519,0.101272,-1.956
1785589978.001,0.138834,-0.000196,0.138834,-1.572
1785589978.034,0.163511,0.002317,0.163528,-1.257
1785589978.070,0.176010,-0.007034,0.176151,-0.905
1785589978.102,0.190746,-0.004265,0.190793,-0.517
1785589978.135,0.197625,0.011848,0.197980,0.053
1785589978.168,0.204649,0.027389,0.206474,0.357
1785589978.202,0.216599,0.032065,0.218959,0.340
1785589978.234,0.218684,0.020299,0.219624,0.236
1785589978.269,0.225179,0.011019,0.225448,0.071
1785589978.301,0.231264,0.020386,0.232161,0.037
1785589981.202,0.124460,-0.013193,0.125157,-0.061
1785589981.234,0.188176,-0.014331,0.188721,-0.115
1785589981.269,0.270212,-0.009161,0.270368,-0.058
1785589981.301,0.346126,-0.014719,0.346439,-0.106
1785589981.334,0.418833,-0.018473,0.419241,-0.082
1785589981.369,0.459775,-0.014731,0.460011,-0.024
1785589981.403,0.484827,-0.017130,0.485130,0.004
1785589981.436,0.492810,-0.020039,0.493217,-0.070
1785589981.469,0.494153,-0.016180,0.494418,-0.126
1785589981.502,0.489550,-0.008995,0.489633,-0.086
1785589981.535,0.491455,-0.011563,0.491591,0.055
1785589981.568,0.491010,-0.023135,0.491554,0.162
1785589981.601,0.489864,-0.036516,0.491224,0.180
1785589981.633,0.492236,-0.034638,0.493453,0.315
1785589981.669,0.492126,-0.021031,0.492575,0.354
1785589981.702,0.489898,-0.011899,0.490042,0.265
1785589981.735,0.490872,-0.017415,0.491180,0.114
1785589981.768,0.489065,-0.022031,0.489561,0.160
1785589981.802,0.475415,-0.026531,0.476154,0.277
1785589981.834,0.472555,-0.033656,0.473752,0.504
1785589981.867,0.472651,-0.040089,0.474348,0.345
1785589981.900,0.480968,-0.034918,0.482234,0.260
1785589981.934,0.485450,-0.035475,0.486745,0.472
1785589981.969,0.481997,-0.047294,0.484312,0.792
1785589982.003,0.502697,0.009809,0.502792,0.719
1785589982.035,0.509393,0.047201,0.511575,0.426
1785589982.069,0.498487,0.037151,0.499870,0.135
1785589982.102,0.493964,-0.016024,0.494224,-0.319
1785589982.135,0.490884,-0.031436,0.491889,-0.700
1785589982.168,0.477761,-0.025231,0.478427,0.115
1785589982.200,0.464200,-0.015906,0.464473,0.367
1785589982.234,0.454122,-0.020686,0.454593,0.326
1785589982.270,0.450762,-0.024352,0.451419,0.374
1785589982.304,0.453605,-0.014950,0.453852,0.336
1785589982.335,0.448525,-0.009762,0.448632,0.289
1785589982.368,0.438856,-0.010910,0.438991,0.281
1785589982.402,0.412740,-0.012241,0.412921,0.288
1785589982.434,0.395875,-0.005706,0.395916,0.205
1785589982.468,0.378714,0.000313,0.378714,0.229
1785589982.500,0.350940,-0.000266,0.350940,0.205
1785589982.533,0.296344,-0.001140,0.296347,0.271
1785589982.570,0.208943,-0.003125,0.208967,0.301
1785589982.603,0.102520,-0.004506,0.102619,0.297
1785589987.801,0.166907,0.013084,0.167419,-0.007
1785589987.834,0.274766,0.010442,0.274964,-0.652
1785589987.867,0.360964,-0.013104,0.361202,-0.955
1785589987.900,0.438744,-0.020993,0.439246,-0.651
1785589987.935,0.533652,0.002177,0.533656,0.066
1785589987.971,0.607529,0.017835,0.607791,0.469
1785589988.003,0.685333,-0.003722,0.685343,0.340
1785589988.035,0.721816,-0.017031,0.722017,0.117
1785589988.068,0.751948,-0.014491,0.752088,0.117
1785589988.102,0.784044,-0.028800,0.784573,0.176
1785589988.135,0.810702,-0.034548,0.811438,0.475
1785589988.168,0.832758,-0.012273,0.832848,0.536
1785589988.201,0.821493,-0.003095,0.821499,0.413
1785589988.234,0.816523,-0.005920,0.816544,0.410
1785589988.269,0.827235,0.006820,0.827263,0.404
1785589988.303,0.835581,-0.006283,0.835605,0.357
1785589988.337,0.820803,-0.029321,0.821327,0.352
1785589988.369,0.804050,-0.036231,0.804866,0.452
1785589988.402,0.812558,0.001322,0.812559,0.414
1785589988.435,0.794594,0.014335,0.794723,0.245
1785589988.468,0.753337,0.000953,0.753337,0.226
1785589988.504,0.727351,-0.019798,0.727620,0.219
1785589988.536,0.686192,-0.022835,0.686572,0.532
1785589988.570,0.678036,-0.014021,0.678181,0.729
1785589988.604,0.670862,0.015731,0.671047,0.653
1785589988.635,0.629123,0.020971,0.629472,0.424
1785589988.669,0.538909,0.003723,0.538922,0.166
1785589988.702,0.357306,-0.023761,0.358095,0.496
1785589988.734,0.252814,-0.037505,0.255581,1.745
1785589988.769,0.179760,-0.026314,0.181676,3.265
1785589988.801,0.105310,-0.025672,0.108393,3.723
1785590019.894,0.131324,-0.000454,0.131325,-0.034
1785590019.927,0.154910,0.002907,0.154938,0.153
1785590019.960,0.187454,0.012836,0.187893,0.212
1785590019.993,0.219650,0.009624,0.219860,0.189
1785590020.027,0.237397,0.000588,0.237398,0.136
1785590020.059,0.259155,-0.002560,0.259168,0.094
1785590020.092,0.291579,0.002960,0.291594,0.110
1785590020.128,0.306678,0.002684,0.306689,0.119
1785590020.161,0.316733,-0.001121,0.316735,0.102
1785590020.194,0.328141,-0.005895,0.328193,0.113
1785590020.228,0.333049,-0.003115,0.333063,0.142
1785590020.262,0.337199,-0.002880,0.337211,0.127
1785590020.295,0.342056,-0.000171,0.342056,0.072
1785590020.329,0.333142,0.003179,0.333158,-0.052
1785590020.361,0.319671,0.002040,0.319677,-0.033
1785590020.393,0.314019,0.001513,0.314022,0.125
1785590020.429,0.318741,0.003572,0.318761,0.083
1785590020.462,0.318669,0.003980,0.318694,0.025
1785590020.494,0.323284,0.002085,0.323291,0.041
1785590020.529,0.325755,-0.000087,0.325755,0.129
1785590020.561,0.324553,0.000225,0.324553,0.120
1785590020.593,0.313625,0.003670,0.313647,0.165
1785590020.630,0.308873,0.003422,0.308892,0.084
1785590020.661,0.313544,0.001240,0.313547,0.053
1785590020.693,0.313100,-0.003923,0.313125,0.012
1785590020.726,0.313666,-0.009420,0.313807,0.149
1785590020.761,0.321324,-0.012662,0.321574,0.271
1785590020.793,0.320618,-0.009919,0.320771,0.451
1785590020.828,0.315580,-0.001029,0.315581,0.256
1785590020.862,0.312515,-0.001818,0.312520,0.182
1785590020.896,0.314449,-0.006072,0.314507,0.251
1785590020.928,0.319205,-0.003322,0.319222,0.207
1785590020.960,0.319277,0.002236,0.319285,0.198
1785590020.993,0.314239,-0.004052,0.314265,0.279
1785590021.026,0.314945,-0.008075,0.315048,0.263
1785590021.060,0.315302,-0.010423,0.315474,0.270
1785590021.092,0.317765,-0.017529,0.318249,0.409
1785590021.128,0.315949,-0.019336,0.316541,0.529
1785590021.162,0.312879,-0.016194,0.313297,0.543
1785590021.194,0.314959,-0.013655,0.315255,0.632
1785590021.228,0.322529,-0.014046,0.322835,0.758
1785590021.260,0.328871,-0.009360,0.329004,0.738
1785590021.294,0.327865,0.003848,0.327888,0.775
1785590021.330,0.326245,0.014623,0.326572,0.539
1785590021.360,0.320801,0.010614,0.320977,0.359
1785590021.394,0.311421,-0.001006,0.311422,0.292
1785590021.428,0.314273,0.019906,0.314903,0.125
1785590021.462,0.307876,0.035409,0.309906,-0.083
1785590021.494,0.303120,0.014076,0.303447,-0.108
1785590021.528,0.309447,-0.003698,0.309469,-0.208
1785590021.561,0.308589,-0.000439,0.308589,-0.230
1785590021.593,0.307820,0.011813,0.308046,-0.169
