time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785584144.004,0.150932,0.014083,0.151588,-0.418
1785584144.037,0.451699,0.027660,0.452545,-0.460
1785584144.070,0.574011,-0.015682,0.574225,-1.691
1785584144.104,0.455321,-0.043449,0.457389,-1.632
1785584144.136,0.263688,-0.023668,0.264748,-1.286
1785584144.172,0.252086,0.005572,0.252148,-0.404
1785584144.205,0.287965,0.015625,0.288389,0.200
1785584144.238,0.366691,0.013917,0.366955,-0.225
1785584144.271,0.394767,-0.014397,0.395030,-0.990
1785584144.304,0.362064,-0.015161,0.362381,-0.903
1785584144.337,0.327202,-0.000945,0.327203,-0.670
1785584144.370,0.288637,0.011953,0.288885,0.082
1785584144.404,0.297245,-0.000130,0.297245,0.169
1785584144.437,0.315765,-0.012858,0.316027,-0.207
1785584144.472,0.335703,0.000468,0.335703,0.192
1785584144.505,0.342283,0.007240,0.342360,-0.335
1785584144.538,0.330653,0.003838,0.330676,-0.418
1785584144.571,0.333530,-0.005787,0.333580,-0.170
1785584144.605,0.328763,-0.005842,0.328815,0.073
1785584144.637,0.317424,-0.004482,0.317456,0.070
1785584144.672,0.325446,-0.003716,0.325467,0.165
1785584144.703,0.325361,-0.003178,0.325376,0.171
1785584144.736,0.321922,-0.001696,0.321926,0.121
1785584144.775,0.332513,0.000345,0.332514,0.074
1785584144.805,0.331206,0.001525,0.331209,0.141
1785584144.838,0.330127,0.001653,0.330131,0.155
1785584144.871,0.335807,-0.002754,0.335818,0.108
1785584144.905,0.323428,0.000267,0.323428,0.153
1785584144.938,0.312499,0.003014,0.312514,0.116
1785584144.972,0.318613,0.001381,0.318616,0.094
1785584145.004,0.315232,-0.001292,0.315235,0.074
1785584145.035,0.315627,-0.001665,0.315631,0.111
1785584145.072,0.332785,0.000273,0.332785,0.231
1785584145.104,0.341768,-0.005218,0.341807,0.125
1785584145.137,0.342212,-0.009307,0.342339,0.074
1785584145.171,0.332683,-0.005746,0.332733,0.038
1785584145.204,0.311854,0.001015,0.311856,-0.120
1785584145.237,0.299864,-0.000819,0.299865,-0.053
1785584145.270,0.312609,-0.005314,0.312654,0.279
1785584145.304,0.315206,-0.004670,0.315240,0.289
1785584145.336,0.331504,0.002694,0.331515,0.082
1785584145.372,0.340700,0.009872,0.340843,-0.117
1785584145.406,0.337095,0.001366,0.337098,-0.085
1785584145.438,0.337471,-0.003583,0.337490,0.006
1785584145.471,0.308200,0.003565,0.308221,-0.054
1785584145.504,0.302689,0.008638,0.302813,0.186
1785584145.537,0.310256,0.002161,0.310263,0.185
1785584145.572,0.320823,-0.009758,0.320971,0.152
1785584145.603,0.336688,-0.002102,0.336695,0.224
1785584145.636,0.339439,0.006084,0.339494,0.133
1785584145.672,0.334073,0.001714,0.334078,0.020
1785584145.705,0.326826,-0.001695,0.326831,0.037
1785584145.738,0.304137,0.004150,0.304166,0.084
1785584145.771,0.290127,0.006188,0.290193,0.297
1785584145.804,0.293332,-0.004498,0.293367,0.358
1785584145.837,0.316228,-0.010496,0.316402,0.286
1785584145.870,0.358338,0.009373,0.358460,-0.170
1785584145.903,0.348114,0.014637,0.348422,-0.401
1785584145.936,0.333027,0.007533,0.333113,-0.439
1785584145.973,0.306922,-0.016269,0.307353,-0.114
1785584146.005,0.304791,-0.012933,0.305065,0.439
1785584146.039,0.318039,0.007988,0.318139,0.422
1785584146.071,0.316653,0.008831,0.316776,0.017
1785584146.104,0.328723,-0.000821,0.328724,-0.102
1785584146.137,0.334640,-0.005262,0.334682,-0.048
1785584146.170,0.327517,0.002859,0.327530,0.103
1785584146.203,0.332965,0.011216,0.333154,0.029
1785584146.236,0.321858,0.003279,0.321875,-0.091
