time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587394.565,0.329012,0.001776,0.329017,0.138
1785587394.597,0.326369,0.008362,0.326476,-0.015
1785587394.630,0.317567,-0.002778,0.317579,-0.072
1785587394.663,0.315095,-0.010742,0.315279,0.197
1785587394.700,0.319774,-0.003942,0.319798,0.197
1785587394.732,0.322358,0.000936,0.322359,0.113
1785587394.767,0.321368,-0.002162,0.321375,0.011
1785587394.798,0.325156,-0.009006,0.325281,0.074
1785587394.831,0.324280,-0.012076,0.324505,0.120
1785587394.864,0.317898,-0.008159,0.318002,0.252
1785587394.897,0.312584,-0.000915,0.312585,0.064
1785587394.931,0.312891,0.003292,0.312908,-0.053
1785587394.964,0.316651,-0.005003,0.316690,-0.152
1785587394.999,0.314315,-0.009482,0.314458,0.045
1785587395.032,0.314757,-0.004198,0.314785,0.136
1785587395.065,0.322557,0.002820,0.322569,-0.012
1785587395.103,0.324541,0.002540,0.324551,-0.156
1785587395.131,0.322323,-0.005857,0.322376,-0.165
1785587395.164,0.329068,-0.003410,0.329086,-0.101
1785587395.197,0.330903,0.003507,0.330922,0.009
1785587395.231,0.322956,0.001720,0.322961,0.008
1785587395.263,0.318756,-0.008465,0.318868,-0.168
1785587395.299,0.311507,-0.015779,0.311907,0.175
1785587395.332,0.307825,-0.008200,0.307934,0.309
1785587395.365,0.306202,-0.001343,0.306205,0.300
1785587395.399,0.317187,-0.003743,0.317209,0.160
1785587395.432,0.332237,-0.003204,0.332253,0.080
1785587395.465,0.330142,-0.001959,0.330148,-0.039
1785587395.497,0.328686,-0.003318,0.328703,0.059
1785587395.530,0.331064,-0.009176,0.331191,0.118
1785587395.566,0.315543,-0.005529,0.315591,0.079
1785587395.600,0.302201,0.003968,0.302227,-0.057
1785587395.632,0.306429,0.006273,0.306493,-0.113
1785587395.665,0.314517,-0.003025,0.314532,-0.171
1785587395.698,0.330165,-0.010519,0.330333,0.019
1785587395.731,0.349754,-0.005440,0.349796,0.036
1785587395.764,0.348449,0.002929,0.348461,0.130
1785587395.797,0.330511,0.006378,0.330573,-0.094
1785587395.832,0.306567,-0.001419,0.306571,0.004
1785587395.863,0.308729,-0.002133,0.308736,0.247
1785587395.900,0.308985,0.005457,0.309033,0.083
1785587395.932,0.326104,0.009836,0.326252,0.024
1785587395.966,0.342530,0.007535,0.342613,-0.087
1785587395.998,0.339121,0.002042,0.339127,-0.171
1785587396.031,0.339166,0.006558,0.339230,-0.071
1785587396.064,0.322749,0.009563,0.322890,-0.038
1785587396.098,0.306103,0.002473,0.306113,0.125
1785587396.130,0.312672,-0.002139,0.312679,0.157
1785587396.163,0.308633,-0.004036,0.308659,0.125
1785587396.199,0.326034,-0.001561,0.326037,0.168
1785587396.233,0.350245,-0.005609,0.350290,0.127
1785587396.265,0.352526,-0.015136,0.352851,-0.001
1785587396.298,0.344624,-0.006649,0.344688,-0.059
1785587396.331,0.326096,0.018061,0.326596,-0.191
1785587396.364,0.312224,0.006006,0.312282,-0.113
1785587396.399,0.318457,-0.009195,0.318590,0.263
1785587396.430,0.324977,-0.002348,0.324985,0.250
1785587396.464,0.322258,0.008616,0.322374,0.010
1785587396.499,0.330397,0.007967,0.330493,-0.066
1785587396.532,0.334824,-0.002470,0.334833,-0.048
1785587396.565,0.336656,-0.001507,0.336659,-0.183
1785587396.598,0.327627,0.005816,0.327679,-0.672
1785587396.631,0.321519,0.006499,0.321585,-0.576
1785587396.664,0.329444,0.001901,0.329450,-0.531
1785587396.698,0.338970,-0.000578,0.338971,-0.453
1785587396.730,0.339619,0.009621,0.339755,-0.469
1785587396.763,0.330122,0.013264,0.330389,-0.746
1785587396.799,0.333490,0.002186,0.333498,-0.928
1785587396.832,0.341600,-0.003054,0.341614,-0.825
1785587396.865,0.339768,-0.002108,0.339775,-0.746
1785587396.898,0.335154,0.001697,0.335158,-0.575
1785587396.932,0.334795,-0.003825,0.334816,-0.323
1785587396.964,0.344006,-0.012859,0.344246,-0.063
1785587396.997,0.346906,-0.015493,0.347252,-0.141
1785587397.030,0.330126,-0.000945,0.330127,-0.266
1785587397.063,0.318810,0.004802,0.318846,-0.398
1785587397.099,0.334817,-0.011181,0.335004,-0.236
1785587397.132,0.343938,-0.018818,0.344453,0.035
1785587397.165,0.344086,-0.010243,0.344238,0.429
1785587397.198,0.329685,0.010595,0.329855,-0.000
1785587397.231,0.321730,0.007852,0.321825,-0.258
1785587397.264,0.328862,-0.010066,0.329016,-0.229
1785587397.297,0.338285,-0.016578,0.338691,0.275
1785587397.330,0.339149,0.005606,0.339196,0.230
1785587397.365,0.331210,0.010688,0.331382,-0.256
1785587397.400,0.329002,0.001117,0.329004,-0.536
1785587397.432,0.338294,-0.005461,0.338338,-0.434
1785587397.465,0.340489,-0.006209,0.340545,-0.059
1785587397.498,0.332691,0.004120,0.332716,0.186
1785587397.530,0.328706,0.013254,0.328973,-0.120
1785587397.564,0.333904,0.006874,0.333975,-0.543
1785587397.598,0.332560,-0.002963,0.332573,-0.606
1785587397.629,0.332618,0.000500,0.332618,-0.476
1785587397.664,0.334140,0.006701,0.334207,-0.429
1785587397.700,0.335028,0.011278,0.335218,-0.568
1785587397.732,0.337239,0.002783,0.337250,-0.623
1785587397.765,0.342931,-0.006971,0.343002,-0.852
1785587397.798,0.342154,-0.008789,0.342266,-0.826
1785587397.831,0.329669,-0.003256,0.329685,-0.726
1785587397.864,0.330864,-0.004263,0.330892,-0.577
1785587397.897,0.343754,-0.007955,0.343846,-0.415
1785587397.930,0.345703,-0.002903,0.345715,-0.219
1785587397.963,0.334013,0.011040,0.334196,-0.128
1785587397.999,0.327689,0.010711,0.327864,-0.268
1785587398.032,0.331876,-0.000891,0.331877,-0.324
1785587398.065,0.339770,-0.003257,0.339786,-0.460
1785587398.098,0.335867,0.007186,0.335943,-0.437
1785587398.131,0.327277,0.010901,0.327459,-0.406
1785587398.164,0.331245,0.001247,0.331247,-0.374
1785587398.197,0.336760,-0.003621,0.336779,-0.365
1785587398.231,0.332201,0.012584,0.332440,-0.392
1785587398.265,0.330244,0.017701,0.330718,-0.659
1785587398.301,0.337339,0.009263,0.337466,-0.925
1785587398.332,0.338243,0.004005,0.338266,-0.954
1785587398.366,0.337738,0.005181,0.337778,-0.975
1785587398.398,0.339375,0.005777,0.339425,-0.839
1785587398.431,0.343338,0.000065,0.343338,-0.797
1785587398.464,0.337372,0.003639,0.337391,-0.974
1785587398.500,0.332660,0.012002,0.332877,-1.100
1785587398.529,0.337609,0.011897,0.337818,-1.062
1785587398.566,0.347368,0.000855,0.347369,-1.118
1785587398.602,0.343166,-0.007851,0.343256,-0.985
1785587398.632,0.335199,-0.000548,0.335200,-0.738
1785587398.665,0.339097,0.005815,0.339147,-0.606
1785587398.698,0.345050,0.010110,0.345198,-0.830
1785587398.731,0.339317,0.006437,0.339378,-0.876
1785587398.764,0.331403,0.004063,0.331428,-1.027
1785587398.797,0.333041,0.005698,0.333089,-0.985
1785587398.830,0.345699,0.006867,0.345767,-0.940
1785587398.863,0.346835,0.006433,0.346895,-1.045
1785587398.899,0.314136,0.006422,0.314202,-1.116
1785587398.932,0.254673,0.003809,0.254701,-0.945
1785587398.968,0.173501,0.003405,0.173534,-0.082
1785587398.998,0.123351,-0.001525,0.123360,1.132
1785587399.032,0.104863,0.009594,0.105301,0.880
