time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785587615.542,0.328572,-0.002583,0.328582,-0.569
1785587615.575,0.330521,-0.005016,0.330560,-0.487
1785587615.611,0.334894,-0.007419,0.334977,-0.452
1785587615.643,0.333763,-0.006779,0.333832,-0.463
1785587615.676,0.335523,-0.009189,0.335649,-0.436
1785587615.709,0.338779,-0.022114,0.339501,-0.055
1785587615.742,0.338469,-0.026723,0.339522,0.487
1785587615.776,0.333389,-0.014993,0.333726,0.435
1785587615.809,0.334505,0.000568,0.334506,-0.046
1785587615.842,0.328993,-0.009945,0.329143,-0.079
1785587615.874,0.324867,-0.018730,0.325406,0.065
1785587615.910,0.326642,-0.005399,0.326687,0.209
1785587615.943,0.324341,0.004302,0.324369,0.051
1785587615.976,0.323994,-0.001074,0.323995,-0.067
1785587616.010,0.329179,-0.012772,0.329427,-0.117
1785587616.043,0.330189,-0.008640,0.330302,0.047
1785587616.075,0.331541,0.001252,0.331543,0.060
1785587616.110,0.335412,0.004753,0.335445,-0.053
1785587616.142,0.340500,-0.008145,0.340597,-0.169
1785587616.174,0.336625,-0.009526,0.336760,-0.099
1785587616.210,0.326041,0.003015,0.326055,0.130
1785587616.244,0.317911,0.002919,0.317924,-0.021
1785587616.277,0.318202,-0.003619,0.318223,-0.055
1785587616.311,0.314532,-0.008984,0.314661,-0.068
1785587616.344,0.323925,0.000054,0.323925,-0.055
1785587616.379,0.344836,0.008217,0.344934,-0.122
1785587616.409,0.344390,-0.002273,0.344397,-0.283
1785587616.443,0.333046,-0.014720,0.333371,-0.085
1785587616.475,0.333873,-0.007402,0.333955,0.086
1785587616.511,0.324770,-0.003744,0.324791,0.131
1785587616.544,0.323985,-0.006060,0.324042,-0.013
1785587616.577,0.331678,-0.013710,0.331961,-0.009
1785587616.611,0.338455,-0.010932,0.338632,0.195
1785587616.644,0.336202,-0.001216,0.336204,0.154
1785587616.676,0.334716,0.004994,0.334754,-0.009
1785587616.709,0.329563,-0.000441,0.329564,-0.061
1785587616.742,0.324784,-0.006519,0.324849,0.034
1785587616.775,0.326577,-0.000890,0.326578,0.046
1785587616.807,0.323186,0.005222,0.323228,0.044
1785587616.844,0.319706,0.001269,0.319708,0.027
1785587616.876,0.321609,-0.004069,0.321635,0.031
1785587616.909,0.326031,0.002992,0.326045,0.198
1785587616.943,0.328098,0.009015,0.328222,0.049
1785587616.976,0.323124,0.008124,0.323226,0.003
1785587617.008,0.318021,0.002736,0.318033,0.041
1785587617.042,0.320282,-0.002202,0.320290,0.211
1785587617.075,0.329257,-0.002696,0.329268,0.175
1785587617.111,0.342939,-0.003376,0.342956,0.173
1785587617.143,0.337091,-0.005556,0.337137,0.130
1785587617.176,0.332606,-0.001358,0.332609,0.076
1785587617.209,0.330576,0.002709,0.330587,0.068
1785587617.245,0.323009,-0.005391,0.323054,0.117
1785587617.276,0.321369,-0.015540,0.321744,0.162
1785587617.309,0.327348,-0.019651,0.327937,0.357
1785587617.342,0.331354,-0.008757,0.331469,0.597
1785587617.375,0.330986,-0.000230,0.330987,0.509
1785587617.408,0.331881,0.000179,0.331881,0.190
1785587617.444,0.329744,-0.007597,0.329831,0.081
1785587617.477,0.319822,-0.007403,0.319907,0.162
1785587617.509,0.210287,0.008225,0.210448,0.144
1785587617.542,0.126014,-0.000321,0.126015,0.514
1785587617.575,0.104611,-0.013348,0.105459,0.566
