time_sec,forward_speed_mps,lateral_speed_mps,total_speed_mps,yaw_rate_deg_s
1785588326.373,0.344048,0.009020,0.344166,-1.803
1785588326.409,0.335380,0.017304,0.335826,-1.941
1785588326.441,0.334932,0.023941,0.335787,-2.433
1785588326.476,0.342307,0.018472,0.342805,-2.467
1785588326.513,0.351491,0.018861,0.351996,-2.976
1785588326.541,0.354291,0.019601,0.354833,-4.313
1785588326.576,0.352931,0.015506,0.353272,-4.336
1785588326.743,0.328171,0.025372,0.329151,-4.930
1785588326.777,0.327962,0.020115,0.328578,-3.960
1785588326.808,0.345261,0.009840,0.345402,-3.195
1785588326.842,0.345168,0.011920,0.345374,-2.846
1785588326.874,0.332067,0.019482,0.332638,-2.521
1785588326.908,0.334597,0.023811,0.335443,-2.502
1785588326.945,0.343130,0.019276,0.343671,-2.492
1785588326.973,0.344561,0.016218,0.344943,-2.185
1785588327.008,0.329067,0.020324,0.329694,-2.017
1785588327.041,0.325530,0.027454,0.326686,-1.964
1785588327.074,0.336142,0.027182,0.337239,-1.819
1785588327.108,0.344510,0.016946,0.344927,-1.985
1785588327.142,0.335318,0.013699,0.335598,-1.983
1785588327.177,0.325654,0.019965,0.326266,-1.718
1785588327.208,0.329261,0.024172,0.330147,-1.708
1785588327.241,0.339494,0.020991,0.340142,-1.838
1785588327.274,0.341744,0.016552,0.342144,-1.698
1785588327.311,0.329414,0.021273,0.330100,-1.716
1785588327.341,0.329954,0.024888,0.330891,-1.694
1785588327.374,0.342361,0.024546,0.343240,-1.508
1785588327.408,0.355825,0.009267,0.355945,-1.787
1785588327.441,0.344808,0.004564,0.344838,-1.774
1785588327.475,0.325330,0.018373,0.325848,-1.526
1785588327.510,0.329251,0.035673,0.331177,-1.505
1785588327.542,0.344872,0.020935,0.345506,-1.638
1785588327.575,0.347736,0.006470,0.347797,-1.471
1785588327.608,0.327874,0.017427,0.328337,-1.365
1785588327.642,0.324901,0.033039,0.326576,-1.347
1785588327.674,0.335029,0.033129,0.336663,-1.207
1785588327.709,0.344391,0.023675,0.345204,-1.344
1785588327.741,0.339622,0.019247,0.340167,-1.438
1785588327.774,0.333998,0.021167,0.334668,-1.243
1785588327.808,0.332862,0.024919,0.333793,-1.076
1785588327.841,0.338442,0.021493,0.339124,-1.065
1785588327.874,0.341310,0.020066,0.341899,-0.959
1785588327.908,0.332873,0.022152,0.333609,-1.018
1785588327.941,0.331676,0.026303,0.332717,-1.072
1785588327.974,0.336025,0.024676,0.336930,-0.977
1785588328.009,0.341115,0.018169,0.341598,-0.951
1785588328.041,0.333645,0.018028,0.334132,-0.923
1785588328.074,0.333474,0.019346,0.334035,-0.822
1785588328.108,0.345809,0.014943,0.346132,-0.823
1785588328.141,0.351149,0.009474,0.351276,-0.873
1785588328.174,0.337980,0.012452,0.338209,-0.797
1785588328.209,0.323242,0.024919,0.324201,-0.835
1785588328.243,0.332492,0.025154,0.333443,-0.827
1785588328.276,0.347734,0.016840,0.348142,-0.760
1785588328.308,0.341571,0.014093,0.341862,-0.832
1785588328.341,0.326994,0.025112,0.327957,-0.861
1785588328.374,0.328367,0.030618,0.329791,-0.769
1785588328.411,0.343768,0.021879,0.344463,-0.779
1785588328.441,0.347493,0.015278,0.347828,-0.877
1785588328.475,0.335164,0.020069,0.335764,-0.768
1785588328.508,0.326916,0.028647,0.328169,-0.650
1785588328.541,0.330196,0.019770,0.330788,-0.651
1785588328.574,0.337684,0.011737,0.337888,-0.611
1785588328.611,0.336427,0.023898,0.337275,-0.699
1785588328.644,0.336521,0.033446,0.338179,-0.806
1785588328.674,0.338413,0.028374,0.339601,-0.732
1785588328.708,0.336425,0.010595,0.336592,-0.666
1785588328.743,0.335345,0.011718,0.335549,-0.497
1785588328.774,0.332265,0.017791,0.332741,-0.373
1785588328.808,0.330578,0.019197,0.331134,-0.314
1785588328.843,0.331745,0.016021,0.332132,-0.342
1785588328.874,0.334516,0.015092,0.334856,-0.388
1785588328.908,0.334024,0.019699,0.334605,-0.321
1785588328.942,0.333629,0.016350,0.334029,-0.304
1785588328.974,0.334695,0.007471,0.334778,-0.202
1785588329.008,0.338483,0.004184,0.338509,0.348
1785588329.043,0.337028,0.017539,0.337484,0.748
1785588329.074,0.337769,0.025411,0.338724,0.557
1785588329.108,0.329518,0.009925,0.329667,0.207
1785588329.141,0.320760,0.000265,0.320760,0.443
1785588329.174,0.319676,0.010224,0.319839,0.447
1785588329.209,0.317932,0.026551,0.319039,0.332
1785588329.243,0.321276,0.018608,0.321814,0.222
1785588329.274,0.326052,0.005939,0.326106,0.307
1785588329.309,0.329553,0.012821,0.329802,0.287
1785588329.341,0.325025,0.023384,0.325866,0.109
1785588329.376,0.321550,0.019138,0.322119,0.088
1785588329.406,0.316536,0.008581,0.316652,0.140
1785588329.441,0.323686,0.008404,0.323795,0.237
1785588329.476,0.333629,0.010625,0.333798,0.191
1785588329.506,0.338980,0.007297,0.339058,0.198
1785588329.539,0.333063,0.006132,0.333120,0.160
1785588329.576,0.330717,0.009501,0.330854,0.110
1785588329.606,0.326518,0.012613,0.326761,0.066
1785588329.640,0.320173,0.007665,0.320265,0.126
1785588329.676,0.321063,-0.000225,0.321063,0.159
1785588329.706,0.322870,-0.003632,0.322890,0.319
1785588329.741,0.330119,0.004737,0.330153,0.453
1785588329.775,0.331787,0.008305,0.331891,0.402
1785588329.806,0.332467,0.009127,0.332592,0.225
1785588329.839,0.322768,0.010036,0.322924,0.116
1785588329.876,0.321725,0.010625,0.321900,0.123
1785588329.906,0.321850,0.010816,0.322032,0.213
1785588329.942,0.327545,0.012594,0.327787,0.206
1785588329.978,0.330521,0.012354,0.330752,0.203
1785588330.006,0.253371,0.015988,0.253875,-0.382
1785588330.040,0.124184,0.005769,0.124318,0.250
1785588330.106,0.105714,0.011445,0.106331,0.565
1785588348.933,0.196781,-0.020158,0.197811,-0.813
1785588348.971,0.108991,0.013676,0.109846,-2.065
